Third Party ID,First Name,Last Name,Category,RegistrationStatus,Barcode,Company,Country,Email,Job Title,Nr. of check-ins,organisationType,Company (Custom Field),Country (Custom Field),createdOnsite,First Name (Custom Field),Job Title (Custom Field),Last Name (Custom Field),nationality,State,tags,website,FielddriveID,Attended,Confirmed/No show
wvf6rolvm6h1x,Rebecca,Kapoor,VC & Private Equity,Attended,vmpkcdyujmj7o,Lightspeed Venture Partners,US,rebecca.kapoor@lsvp.com,Venture Associate,3,VC & Private Equity,Lightspeed Venture Partners,US,,Rebecca,Venture Associate,Kapoor,United States,,,www.lsvp.com,7668764,0,0
ga6rpki9to9hb,Rohit,Tang,Enterprise Software,No show,v0jeosv00jk7l,ServiceNow,US,rohit.tang@servicenow.com,Head of Growth,0,Enterprise Software,ServiceNow,US,,Rohit,Head of Growth,Tang,United States,,,www.servicenow.com,7914046,0,0
375jf82h97h7a,Ibrahim,Bose,VC & Private Equity,No show,vj9q42g24abyq,Bessemer Venture Partners,US,ibrahim.bose@bvp.com,Principal,0,VC & Private Equity,Bessemer Venture Partners,US,,Ibrahim,Principal,Bose,United States,,,www.bvp.com,8201650,0,0
m7f2sb1xona1e,Babatunde,Esposito,IT Consulting & SI,Attended,v6yhsro0m1aih,Wipro,IN,babatunde.esposito@wipro.com,Managing Consultant,2,IT Consulting & SI,Wipro,IN,,Babatunde,Managing Consultant,Esposito,India,,,www.wipro.com,7217438,0,0
bws35g9zovzt3,Sarah,Pereira,IT Consulting & SI,Attended,vaj36jj04ej7z,IBM Consulting,US,sarah.pereira@ibm.com,Associate Director,3,IT Consulting & SI,IBM Consulting,US,,Sarah,Associate Director,Pereira,United States,,,www.ibm.com,8898334,0,0
yzebndsl3begj,Chloe,Baker,Cloud & Infrastructure,Attended,v35jd48eegey5,Datadog,US,chloe.baker@fastly.com,Senior Site Reliability Engineer,3,Cloud & Infrastructure,Datadog,US,,Chloe,Senior Site Reliability Engineer,Baker,United States,,,www.datadoghq.com,7889204,0,0
bn2x32vv8mqq8,Brian,Stewart,Cloud & Infrastructure,Attended,vn8077xavler8,Cloudflare,US,brian.stewart@cloudflare.com,Platform Engineer,3,Cloud & Infrastructure,Cloudflare,US,,Brian,Platform Engineer,Stewart,United States,,,www.cloudflare.com,8489540,0,0
ucaih0z1euwez,Peter,Sun,IT Consulting & SI,Attended,vl5se9rlgdj7w,HCL Technologies,IN,peter.sun@hcltech.com,Technology Consultant,3,IT Consulting & SI,HCL Technologies,IN,,Peter,Technology Consultant,Sun,India,,,www.hcltech.com,8336901,0,0
p73a14x784m15,Stephanie,Dey,Enterprise Software,Attended,vce6nns3gl9qs,Microsoft,US,stephanie.dey@microsoft.com,VP of Engineering,4,Enterprise Software,Microsoft,US,,Stephanie,VP of Engineering,Dey,United States,,,www.microsoft.com,7597983,0,0
8f6n321qa1dwm,Ahmad,Han,Cloud & Infrastructure,Attended,vejketiw375zu,Amazon Web Services,US,ahmad.han@aws.amazon.com,Cloud Architect,1,Cloud & Infrastructure,Amazon Web Services,US,,Ahmad,Cloud Architect,Han,United States,,,www.aws.amazon.com,7198487,0,0
avus05nqkdn92,Lisa,Kim,Hardware & Semiconductors,Attended,vggkat8xdve0d,Arm Holdings,GB,lisa.kim@arm.com,Principal VLSI Engineer,3,Hardware & Semiconductors,Arm Holdings,GB,,Lisa,Principal VLSI Engineer,Kim,United Kingdom,,,www.arm.com,8144288,0,0
7s9d8f10bn1yl,Meera,Kobayashi,IT Consulting & SI,Attended,v9unlxyq1jny6,KPMG Advisory,NL,meera.kobayashi@kpmg.com,Technology Consultant,3,IT Consulting & SI,KPMG Advisory,NL,,Meera,Technology Consultant,Kobayashi,Netherlands,,,www.kpmg.com,8871322,0,0
2dbr5z4brmr68,Liam,Ho,Dev Tools & Platforms,Attended,v9qghxpq4voef,JFrog,US,liam.ho@jfrog.com,Senior Developer Advocate,4,Dev Tools & Platforms,JFrog,US,,Liam,Senior Developer Advocate,Ho,United States,,,www.jfrog.com,8023551,0,0
m3gajskxc0csf,Henrik,Foo,AI & Data,Attended,vhs1gqedswxty,DataRobot,US,henrik.foo@datarobot.com,Head of Data Science,1,AI & Data,DataRobot,US,,Henrik,Head of Data Science,Foo,United States,,,www.datarobot.com,8843831,0,0
h0o5iae83vsqe,Naomi,Larsen,VC & Private Equity,Attended,vj7o82h3rxndd,Accel,US,naomi.larsen@accel.com,Venture Associate,4,VC & Private Equity,Accel,US,,Naomi,Venture Associate,Larsen,United States,,,www.accel.com,8592618,0,0
s3tzuej2037vd,Hassan,Morgan,Enterprise Software,Attended,vg5rkhbhmykax,Oracle,US,hassan.morgan@oracle.com,VP of Engineering,1,Enterprise Software,Oracle,US,,Hassan,VP of Engineering,Morgan,United States,,,www.oracle.com,7444542,0,0
0i2hq9854kyxc,Angela,Watanabe,Enterprise Software,Attended,ve6q7xvt5322o,Freshworks,IN,angela.watanabe@freshworks.com,Senior Product Manager,3,Enterprise Software,Freshworks,IN,,Angela,Senior Product Manager,Watanabe,India,,,www.freshworks.com,7070258,0,0
0amek6kkxkjjm,Na,Dlamini,Enterprise Software,Attended,vfikbm92ix2n9,monday.com,IL,na.dlamini@monday.com,Solutions Architect,3,Enterprise Software,monday.com,IL,,Na,Solutions Architect,Dlamini,Israel,,,www.monday.com,8758803,0,0
k4kj1mnmhcbeo,Hui,Fischer,Dev Tools & Platforms,No show,vpuzl7rqcs8gn,MuleSoft,US,hui.fischer@mulesoft.com,Senior Developer Advocate,0,Dev Tools & Platforms,MuleSoft,US,,Hui,Senior Developer Advocate,Fischer,United States,,,www.mulesoft.com,7550900,0,0
zcukplpmv3gpa,Margaret,Hassan,IT Consulting & SI,Attended,vtp7c9phcf4wg,Infosys,IN,margaret.hassan@infosys.com,Technology Consultant,3,IT Consulting & SI,Infosys,IN,,Margaret,Technology Consultant,Hassan,India,,,www.infosys.com,8543499,0,0
ki0b5djakcqad,Dewi,Schulz,Enterprise Software,Attended,vc13vu0bi7n7p,Oracle,US,dewi.schulz@oracle.com,Chief Technology Officer,1,Enterprise Software,Oracle,US,,Dewi,Chief Technology Officer,Schulz,United States,,,www.oracle.com,7882107,0,0
boofpeouc4c25,Hassan,Cheng,Cybersecurity,Attended,vswg623j737xr,Zscaler,US,hassan.cheng@crowdstrike.com,CISO,2,Cybersecurity,Zscaler,US,,Hassan,CISO,Cheng,United States,,,www.zscaler.com,7573689,0,0
08t5qxgywno4c,Hassan,Parker,Enterprise Software,Attended,va5cszjwfxw48,Intuit,US,hassan.parker@intuit.com,Senior Product Manager,2,Enterprise Software,Intuit,US,,Hassan,Senior Product Manager,Parker,United States,,,www.intuit.com,8988191,0,0
e854mfuyhtpmw,Zhen,Dlamini,Dev Tools & Platforms,Attended,v9mgqp8xt9gw5,PagerDuty,US,zhen.dlamini@pagerduty.com,Platform Product Manager,3,Dev Tools & Platforms,PagerDuty,US,,Zhen,Platform Product Manager,Dlamini,United States,,,www.pagerduty.com,7883656,0,0
cvbcilzt4qfgx,Nurul,Kato,AI & Data,Attended,vrfu7s7s3t6l8,Weights & Biases,US,nurul.kato@wandb.ai,Principal ML Engineer,3,AI & Data,Weights & Biases,US,,Nurul,Principal ML Engineer,Kato,United States,,,www.wandb.ai,7685335,0,0
1c3r52x37b97u,Jacob,Yap,Cybersecurity,Attended,vacciowcs26zt,Rapid7,US,jacob.yap@rapid7.com,Director of Cybersecurity,3,Cybersecurity,Rapid7,US,,Jacob,Director of Cybersecurity,Yap,United States,,,www.rapid7.com,7092780,0,0
560p7fexmcjf6,Edward,Zhang,Cloud & Infrastructure,Attended,v4znf3zf5zsn8,HashiCorp,US,edward.zhang@hashicorp.com,Senior Site Reliability Engineer,4,Cloud & Infrastructure,HashiCorp,US,,Edward,Senior Site Reliability Engineer,Zhang,United States,,,www.hashicorp.com,8130224,0,0
8g9p6d5jadfy0,Jessica,Weber,IT Consulting & SI,Attended,v56z99enfie99,Wipro,IN,jessica.weber@wipro.com,Senior Technology Consultant,3,IT Consulting & SI,Wipro,IN,,Jessica,Senior Technology Consultant,Weber,India,,,www.wipro.com,8591887,0,0
1kjr46mhrl06a,Sung,Clarke,AI & Data,Attended,vjs6ft3cbz2dl,Palantir Technologies,US,sung.clarke@palantir.com,AI/ML Platform Lead,4,AI & Data,Palantir Technologies,US,,Sung,AI/ML Platform Lead,Clarke,United States,,,www.palantir.com,8999653,0,0
iv62puv0t0a50,Lars,Yang,Enterprise Software,Attended,vltte7w4asfc7,Oracle,US,lars.yang@oracle.com,"Account Executive, Enterprise",3,Enterprise Software,Oracle,US,,Lars,"Account Executive, Enterprise",Yang,United States,,,www.oracle.com,8144235,0,0
95h07suu5adnx,Ana,Scott,Hardware & Semiconductors,Attended,v0n3yjvugbv6v,Groq,US,ana.scott@groq.com,Director of Engineering,2,Hardware & Semiconductors,Groq,US,,Ana,Director of Engineering,Scott,United States,,,www.groq.com,8208309,0,0
y2o6s7cmd2g5a,Marie,Zhu,Enterprise Software,Attended,vats0x7xk2lqq,Salesforce,US,marie.zhu@salesforce.com,Engineering Manager,3,Enterprise Software,Salesforce,US,,Marie,Engineering Manager,Zhu,United States,,,www.salesforce.com,7165237,0,0
d2idc3j0bhqhm,Ahmed,Oliveira,Cloud & Infrastructure,Attended,vo2695cfh5iqu,Snowflake,US,ahmed.oliveira@snowflake.com,DevOps Engineer,2,Cloud & Infrastructure,Snowflake,US,,Ahmed,DevOps Engineer,Oliveira,United States,,,www.snowflake.com,8642413,0,0
trz34rwtxbnxn,Pranav,Allen,AI & Data,No show,vb4xtm4rn5hog,Scale AI,US,pranav.allen@scale.com,ML Solutions Architect,0,AI & Data,Scale AI,US,,Pranav,ML Solutions Architect,Allen,United States,,,www.scale.com,7179573,0,0
9nniwj7d3ycjx,Arun,Martin,Dev Tools & Platforms,No show,vqhzje9651js7,Twilio,US,arun.martin@twilio.com,Head of Developer Relations,0,Dev Tools & Platforms,Twilio,US,,Arun,Head of Developer Relations,Martin,United States,,,www.twilio.com,7214772,0,0
2g0v02t3bm6pe,Ngozi,Pandey,Cybersecurity,No show,v3xhtlsx2bw54,CrowdStrike,US,ngozi.pandey@crowdstrike.com,Senior Security Engineer,0,Cybersecurity,CrowdStrike,US,,Ngozi,Senior Security Engineer,Pandey,United States,,,www.crowdstrike.com,7961603,0,0
lw00n25a6q8mg,Andrew,Andersen,Enterprise Software,Attended,vlj9e6ib204zg,ServiceNow,US,andrew.andersen@servicenow.com,"Account Executive, Enterprise",2,Enterprise Software,ServiceNow,US,,Andrew,"Account Executive, Enterprise",Andersen,United States,,,www.servicenow.com,7076829,0,0
irtt73pac7w43,Christine,Gray,Enterprise Software,No show,v8771vbtx8dwf,ServiceNow,US,christine.gray@servicenow.com,"Account Executive, Enterprise",0,Enterprise Software,ServiceNow,US,,Christine,"Account Executive, Enterprise",Gray,United States,,,www.servicenow.com,7824240,0,0
sqfiv87ysus9p,Sunita,Arora,Staff,Attended,vmfs99bktpyhj,FieldDrive Events,BE,sunita.arora@fielddrive.com,Registration & Badging Lead,4,Staff,FieldDrive Events,BE,,Sunita,Registration & Badging Lead,Arora,Belgium,,,www.fielddrive.com,8902241,0,0
7v2tvoo1uapia,Abena,Weber,Media/Press,Attended,vr88d41yi34if,Protocol,US,abena.weber@protocol.com,Contributing Writer,3,Media/Press,Protocol,US,,Abena,Contributing Writer,Weber,United States,,,www.protocol.com,7933390,0,0
8m0z5gs9k00ue,Jessica,Schmidt,AI & Data,Attended,v7u71m6arepra,Pinecone,US,jessica.schmidt@pinecone.io,ML Solutions Architect,3,AI & Data,Pinecone,US,,Jessica,ML Solutions Architect,Schmidt,United States,,,www.pinecone.io,7775687,0,0
vf5hwda7wcrh9,Ali,Ferreira,IT Consulting & SI,Attended,vlq6cyyozross,IBM Consulting,US,ali.ferreira@ibm.com,"Solution Architect, Digital",2,IT Consulting & SI,IBM Consulting,US,,Ali,"Solution Architect, Digital",Ferreira,United States,,,www.ibm.com,7986197,0,0
dczt8si6hkfoj,Philip,Cook,Enterprise Software,Attended,vj31dr3ndy8ih,Zendesk,US,philip.cook@zendesk.com,Engineering Manager,3,Enterprise Software,Zendesk,US,,Philip,Engineering Manager,Cook,United States,,,www.zendesk.com,8978120,0,0
5dwdt62ingw2m,Meera,Flores,Cybersecurity,Attended,vemte1zijcigx,Wiz,US,meera.flores@fortinet.com,Senior Security Engineer,3,Cybersecurity,Wiz,US,,Meera,Senior Security Engineer,Flores,United States,,,www.wiz.io,8711503,0,0
pz2qrutuh3pqp,James,Singh,Dev Tools & Platforms,Attended,vqgwai4eibb82,GitHub,US,james.singh@github.com,Platform Product Manager,2,Dev Tools & Platforms,GitHub,US,,James,Platform Product Manager,Singh,United States,,,www.github.com,7493823,0,0
xgo1dkcq4l3ku,Kento,Rivera,Cybersecurity,No show,v5vcnrxzrg3uc,Snyk,GB,kento.rivera@snyk.io,Senior Security Engineer,0,Cybersecurity,Snyk,GB,,Kento,Senior Security Engineer,Rivera,United Kingdom,,,www.snyk.io,7821927,0,0
33ijvd4bz0y2e,Jean,Martin,Enterprise Software,Attended,v4clb7qj55wsn,Zendesk,US,jean.martin@zendesk.com,Solutions Architect,3,Enterprise Software,Zendesk,US,,Jean,Solutions Architect,Martin,United States,,,www.zendesk.com,7292685,0,0
pj53az03sgqv2,Carmen,Arora,Cloud & Infrastructure,Attended,vxf5tha2z8c7g,Amazon Web Services,US,carmen.arora@aws.amazon.com,Developer Advocate,2,Cloud & Infrastructure,Amazon Web Services,US,,Carmen,Developer Advocate,Arora,United States,,,www.aws.amazon.com,7459407,0,0
49a9ops82zibr,Takashi,Deng,Enterprise Software,No show,vqf5lnjihe3dh,Salesforce,US,takashi.deng@salesforce.com,Senior Product Manager,0,Enterprise Software,Salesforce,US,,Takashi,Senior Product Manager,Deng,United States,,,www.salesforce.com,7667738,0,0
0sd0z7k6xk3gp,Ethan,Dey,Hardware & Semiconductors,Attended,vi3rfssf1hrjt,MediaTek,TW,ethan.dey@mediatek.com,AI Hardware Architect,3,Hardware & Semiconductors,MediaTek,TW,,Ethan,AI Hardware Architect,Dey,Taiwan,,,www.mediatek.com,8643245,0,0
1jj385a9gu795,Abena,Rossi,IT Consulting & SI,Attended,vqktowccp6thq,Accenture,IE,abena.rossi@accenture.com,"Partner, Technology Practice",4,IT Consulting & SI,Accenture,IE,,Abena,"Partner, Technology Practice",Rossi,Ireland,,,www.accenture.com,7370579,0,0
axv2dfc8kbnko,David,Campbell,Cybersecurity,Attended,vj1vt4v7d4rib,Orca Security,US,david.campbell@orca.security,Security Architect,2,Cybersecurity,Orca Security,US,,David,Security Architect,Campbell,United States,,,www.orca.security,8918640,0,0
5xstfy0lbom56,Maria,Jeong,Cybersecurity,No show,vcceesf78efnc,CrowdStrike,US,maria.jeong@crowdstrike.com,Security Sales Engineer,0,Cybersecurity,CrowdStrike,US,,Maria,Security Sales Engineer,Jeong,United States,,,www.crowdstrike.com,7926400,0,0
k9qz6o1rprzzs,Juan,Koh,Enterprise Software,No show,vblj8izoo20w4,Adobe,US,juan.koh@adobe.com,Engineering Manager,0,Enterprise Software,Adobe,US,,Juan,Engineering Manager,Koh,United States,,,www.adobe.com,7227863,0,0
g5n1y6d0yzr0q,Min-Ji,Sun,IT Consulting & SI,Attended,v2sou5qit0ehf,BCG X,US,minji.sun@bcg.com,"Partner, Technology Practice",1,IT Consulting & SI,BCG X,US,,Min-Ji,"Partner, Technology Practice",Sun,United States,,,www.bcg.com,8549533,0,0
dkdesqo62g7j0,Khalid,Romano,Cloud & Infrastructure,No show,vf8ske5ntxybz,Google Cloud,US,khalid.romano@cloud.google.com,DevOps Engineer,0,Cloud & Infrastructure,Google Cloud,US,,Khalid,DevOps Engineer,Romano,United States,,,www.cloud.google.com,7123570,0,0
qks4tx4urjh2o,Akiko,Sanchez,Hardware & Semiconductors,Attended,vqv8cgpa0kgit,Arm Holdings,GB,akiko.sanchez@arm.com,System Architecture Engineer,1,Hardware & Semiconductors,Arm Holdings,GB,,Akiko,System Architecture Engineer,Sanchez,United Kingdom,,,www.arm.com,7268596,0,0
6bs751b1arkz3,Miguel,Simon,VC & Private Equity,Attended,vuc8bxd14y0fs,Insight Partners,US,miguel.simon@insightpartners.com,Venture Associate,4,VC & Private Equity,Insight Partners,US,,Miguel,Venture Associate,Simon,United States,,,www.insightpartners.com,8427435,0,0
0gdflhwdq6fbw,Timothy,Kato,IT Consulting & SI,No show,vcfx6k9m1d0ri,Cognizant,US,timothy.kato@cognizant.com,Cloud Migration Specialist,0,IT Consulting & SI,Cognizant,US,,Timothy,Cloud Migration Specialist,Kato,United States,,,www.cognizant.com,7648072,0,0
9zlmw95k19wpd,Ama,Dey,IT Consulting & SI,Attended,vw8o83behpo6w,McKinsey Digital,US,ama.dey@mckinsey.com,"Solution Architect, Digital",3,IT Consulting & SI,McKinsey Digital,US,,Ama,"Solution Architect, Digital",Dey,United States,,,www.mckinsey.com,7906669,0,0
tj3xvc1jusub0,Feng,Cheng,Media/Press,Attended,vips5ovdszytz,The Verge,US,feng.cheng@theverge.com,"Editor, Technology",3,Media/Press,The Verge,US,,Feng,"Editor, Technology",Cheng,United States,,,www.theverge.com,8015604,0,0
tpjh761d81mgq,Amy,Silva,IT Consulting & SI,Attended,vyojp5p4njkw3,Cognizant,US,amy.silva@cognizant.com,Cloud Migration Specialist,4,IT Consulting & SI,Cognizant,US,,Amy,Cloud Migration Specialist,Silva,United States,,,www.cognizant.com,7890904,0,0
xjqtvm2in25h1,Mark,Toh,AI & Data,No show,v9s634tesn9du,DataRobot,US,mark.toh@datarobot.com,Data Engineer,0,AI & Data,DataRobot,US,,Mark,Data Engineer,Toh,United States,,,www.datarobot.com,8584620,0,0
hccbbi0tvibe4,Budi,Perez,Media/Press,Attended,vlmu6h20fep4b,Wired,US,budi.perez@wired.com,Senior Correspondent,4,Media/Press,Wired,US,,Budi,Senior Correspondent,Perez,United States,,,www.wired.com,7122504,0,0
d9l564rj2ckni,Nurul,Romano,AI & Data,Attended,vq71rcaum6cwh,NVIDIA,US,nurul.romano@nvidia.com,Principal ML Engineer,3,AI & Data,NVIDIA,US,,Nurul,Principal ML Engineer,Romano,United States,,,www.nvidia.com,8633136,0,0
4qvtdoad304dm,Yusuf,Pandey,VC & Private Equity,Attended,v2hepqbyd778y,Bessemer Venture Partners,US,yusuf.pandey@bvp.com,Investment Director,2,VC & Private Equity,Bessemer Venture Partners,US,,Yusuf,Investment Director,Pandey,United States,,,www.bvp.com,8105560,0,0
93ukwq797tcsb,Paul,Collins,Cloud & Infrastructure,Attended,vz2voh2wkjlff,Google Cloud,US,paul.collins@cloud.google.com,Cloud Architect,3,Cloud & Infrastructure,Google Cloud,US,,Paul,Cloud Architect,Collins,United States,,,www.cloud.google.com,8151034,0,0
bbd8ck3a78516,James,Parker,Cloud & Infrastructure,Attended,vrg2dptwydkps,Google Cloud,US,james.parker@cloud.google.com,Head of Developer Relations,3,Cloud & Infrastructure,Google Cloud,US,,James,Head of Developer Relations,Parker,United States,,,www.cloud.google.com,8320953,0,0
12y0e7049gs5z,Divya,Martinez,Enterprise Software,Attended,vp4g56889y8b8,Sprinklr,US,divya.martinez@sprinklr.com,Senior Product Manager,4,Enterprise Software,Sprinklr,US,,Divya,Senior Product Manager,Martinez,United States,,,www.sprinklr.com,8912321,0,0
1pinwpff2xzdt,Ryan,Xie,AI & Data,Attended,v9gq741z4cx1g,LangChain,US,ryan.xie@langchain.com,Data Engineer,4,AI & Data,LangChain,US,,Ryan,Data Engineer,Xie,United States,,,www.langchain.com,8481727,0,0
t6dohiu58oesq,Lucia,Cook,Enterprise Software,Attended,v17zsbaf292vr,Sprinklr,US,lucia.cook@sprinklr.com,Senior Product Manager,3,Enterprise Software,Sprinklr,US,,Lucia,Senior Product Manager,Cook,United States,,,www.sprinklr.com,7770208,0,0
uac06isag8u6w,Nurul,Bailey,Cloud & Infrastructure,Attended,vk0hgq32muz20,MongoDB,US,nurul.bailey@mongodb.com,DevOps Engineer,1,Cloud & Infrastructure,MongoDB,US,,Nurul,DevOps Engineer,Bailey,United States,,,www.mongodb.com,7523503,0,0
gete7696vgcpw,Jessica,Gao,Enterprise Software,Attended,vw4e2f15j2b3u,SAP,DE,jessica.gao@sap.com,Director of Engineering,4,Enterprise Software,SAP,DE,,Jessica,Director of Engineering,Gao,Germany,,,www.sap.com,7396065,0,0
qfajy401mnpvn,Miku,Becker,Dev Tools & Platforms,Attended,vu0vnhfook7v7,JFrog,US,miku.becker@jfrog.com,Senior Developer Advocate,3,Dev Tools & Platforms,JFrog,US,,Miku,Senior Developer Advocate,Becker,United States,,,www.jfrog.com,8082166,0,0
0qrmuqxln1n23,Elizabeth,Nelson,Hardware & Semiconductors,Attended,vk4ruqh1cpmq5,Arm Holdings,GB,elizabeth.nelson@arm.com,Senior Chip Design Engineer,4,Hardware & Semiconductors,Arm Holdings,GB,,Elizabeth,Senior Chip Design Engineer,Nelson,United Kingdom,,,www.arm.com,8013021,0,0
qdp8p8pcgndjp,Kwame,Parker,IT Consulting & SI,No show,vtoyubq7969ec,LTIMindtree,IN,kwame.parker@ltimindtree.com,Managing Consultant,0,IT Consulting & SI,LTIMindtree,IN,,Kwame,Managing Consultant,Parker,India,,,www.ltimindtree.com,7443335,0,0
ijge6fu7rv6hl,Liam,Lopez,Enterprise Software,No show,v7w9buzi1kmns,HubSpot,US,liam.lopez@hubspot.com,VP of Product,0,Enterprise Software,HubSpot,US,,Liam,VP of Product,Lopez,United States,,,www.hubspot.com,7409975,0,0
d4xpqvjnpbm10,Deborah,Oliveira,Cybersecurity,Attended,vvk99jzcxdwgu,Snyk,GB,deborah.oliveira@snyk.io,Threat Intelligence Analyst,4,Cybersecurity,Snyk,GB,,Deborah,Threat Intelligence Analyst,Oliveira,United Kingdom,,,www.snyk.io,8381940,0,0
q54pq7c21xgya,Amy,Roberts,IT Consulting & SI,Attended,va32utcgvggp3,Deloitte Technology,US,amy.roberts@deloitte.com,Technology Consultant,3,IT Consulting & SI,Deloitte Technology,US,,Amy,Technology Consultant,Roberts,United States,,,www.deloitte.com,7303839,0,0
bc5oifgnx9xz7,Stephanie,Lim,Enterprise Software,No show,v3qw522hr9n21,Zendesk,US,stephanie.lim@zendesk.com,Chief Technology Officer,0,Enterprise Software,Zendesk,US,,Stephanie,Chief Technology Officer,Lim,United States,,,www.zendesk.com,8338454,0,0
a9hieoprm3x4b,Aisha,Zheng,Dev Tools & Platforms,No show,v2dttnoog9tvp,Temporal,US,aisha.zheng@temporal.io,Developer Advocate,0,Dev Tools & Platforms,Temporal,US,,Aisha,Developer Advocate,Zheng,United States,,,www.temporal.io,8584740,0,0
17q374m3r3mfz,Fatimah,Choi,Staff,No show,vk852wb7tzpzv,TechForward Organising Committee,SG,fatimah.choi@techforwardsummit.com,Technical Support Specialist,0,Staff,TechForward Organising Committee,SG,,Fatimah,Technical Support Specialist,Choi,Singapore,,,www.techforwardsummit.com,7583307,0,0
0nhcbtwv6tyvq,Thomas,Sato,Cybersecurity,Attended,v0ufhokgz1ajj,CrowdStrike,US,thomas.sato@crowdstrike.com,SOC Analyst,1,Cybersecurity,CrowdStrike,US,,Thomas,SOC Analyst,Sato,United States,,,www.crowdstrike.com,8022970,0,0
7flugc8nkm9lf,Rahul,Esposito,IT Consulting & SI,Attended,v1hgn109dzukg,LTIMindtree,IN,rahul.esposito@ltimindtree.com,Associate Director,2,IT Consulting & SI,LTIMindtree,IN,,Rahul,Associate Director,Esposito,India,,,www.ltimindtree.com,8404893,0,0
kqnk4booj1f7p,Aisha,Sanchez,Enterprise Software,Attended,v98e6ff4ng4tf,Freshworks,IN,aisha.sanchez@freshworks.com,Senior Solutions Engineer,2,Enterprise Software,Freshworks,IN,,Aisha,Senior Solutions Engineer,Sanchez,India,,,www.freshworks.com,8186361,0,0
lgsq0qq5cikan,Kento,Evans,VIP,Attended,vu2gtbiddvyyq,Salesforce,US,kento.evans@salesforce.com,Chief Product Officer,2,VIP,Salesforce,US,,Kento,Chief Product Officer,Evans,United States,,VIP,www.salesforce.com,8975087,0,0
xxrgafzntv65f,Sung,Robinson,IT Consulting & SI,Attended,vab82vxyov03r,LTIMindtree,IN,sung.robinson@ltimindtree.com,Senior Technology Consultant,3,IT Consulting & SI,LTIMindtree,IN,,Sung,Senior Technology Consultant,Robinson,India,,,www.ltimindtree.com,8300436,0,0
2f8qa1rpm8uh1,Amit,Verma,IT Consulting & SI,No show,v7jd3lb4pfot7,Capgemini,FR,amit.verma@capgemini.com,Associate Director,0,IT Consulting & SI,Capgemini,FR,,Amit,Associate Director,Verma,France,,,www.capgemini.com,7998673,0,0
ibdzy1y5s5c3p,Klaus,Cheng,IT Consulting & SI,Attended,v5f3ve1kj9io2,Capgemini,FR,klaus.cheng@capgemini.com,Managing Consultant,3,IT Consulting & SI,Capgemini,FR,,Klaus,Managing Consultant,Cheng,France,,,www.capgemini.com,7056475,0,0
2db8teddrjx3v,Ama,Lim,AI & Data,No show,vpomjynrxgq3m,Hugging Face,US,ama.lim@huggingface.co,Head of Data Science,0,AI & Data,Hugging Face,US,,Ama,Head of Data Science,Lim,United States,,,www.huggingface.co,7005823,0,0
3u5ikzn44ujne,Divya,Das,Dev Tools & Platforms,Attended,v9lrftlzlkkvs,Sentry,US,divya.das@sentry.io,Head of Developer Relations,3,Dev Tools & Platforms,Sentry,US,,Divya,Head of Developer Relations,Das,United States,,,www.sentry.io,7607715,0,0
b9d1g1l9sair8,Hong,Howard,Cybersecurity,Attended,vd2splcmznu1u,Snyk,GB,hong.howard@snyk.io,Security Consultant,3,Cybersecurity,Snyk,GB,,Hong,Security Consultant,Howard,United Kingdom,,,www.snyk.io,7362200,0,0
fj2x0gd2rlm14,Seo-Yeon,Torres,Enterprise Software,Attended,vastwqhvfobsd,Salesforce,US,seoyeon.torres@salesforce.com,Head of Growth,3,Enterprise Software,Salesforce,US,,Seo-Yeon,Head of Growth,Torres,United States,,,www.salesforce.com,8513481,0,0
ofvekol6x9q8o,Lucia,Iyer,Enterprise Software,No show,vyd79gjxo010d,Workday,US,lucia.iyer@workday.com,Senior Solutions Engineer,0,Enterprise Software,Workday,US,,Lucia,Senior Solutions Engineer,Iyer,United States,,,www.workday.com,8339574,0,0
y9bdrni7580si,Jacob,Jones,Dev Tools & Platforms,Attended,vej5bk0i5fxw9,GitLab,US,jacob.jones@gitlab.com,Developer Success Manager,3,Dev Tools & Platforms,GitLab,US,,Jacob,Developer Success Manager,Jones,United States,,,www.gitlab.com,8845930,0,0
b05q13eqnhl3x,Ryan,Morgan,Enterprise Software,No show,vr7ssu21khi3e,Salesforce,US,ryan.morgan@salesforce.com,Staff Software Engineer,0,Enterprise Software,Salesforce,US,,Ryan,Staff Software Engineer,Morgan,United States,,,www.salesforce.com,8674496,0,0
pnev8phalj8ho,Ahmad,Ong,Staff,Attended,v18ur92rau607,TechForward Organising Committee,SG,ahmad.ong@techforwardsummit.com,Registration & Badging Lead,4,Staff,TechForward Organising Committee,SG,,Ahmad,Registration & Badging Lead,Ong,Singapore,,,www.techforwardsummit.com,8172236,0,0
g2lk9bmkwrrc8,Yusuf,Harris,Cloud & Infrastructure,No show,vtr0obq1v5m46,Snowflake,US,yusuf.harris@snowflake.com,DevOps Engineer,0,Cloud & Infrastructure,Snowflake,US,,Yusuf,DevOps Engineer,Harris,United States,,,www.snowflake.com,7664759,0,0
h7847ms2psri8,Rania,Rossi,Enterprise Software,Attended,vrp4kglvrsp2e,HubSpot,US,rania.rossi@hubspot.com,Senior Product Manager,4,Enterprise Software,HubSpot,US,,Rania,Senior Product Manager,Rossi,United States,,,www.hubspot.com,8234177,0,0
