Third Party ID,First Name,Last Name,Category,RegistrationStatus,Barcode,Company,Country,Email,Job Title,Nr. of check-ins,organisationType,Company (Custom Field),Country (Custom Field),createdOnsite,First Name (Custom Field),Job Title (Custom Field),Last Name (Custom Field),nationality,State,tags,website,FielddriveID,Attended,Confirmed/No show
25485hcqxcs1x,Sota,Chen,AI & Data,Attended,v25485hcqxcs1x,Palantir Technologies,US,sota.chen@palantir.com,Principal ML Engineer,1,AI & Data,Palantir Technologies,US,,Sota,Principal ML Engineer,Chen,United States,,,www.palantir.com,5000185,0,0
qmvqwpqo2lngi,Greta,Robinson,Hardware & Semiconductors,Attended,vqmvqwpqo2lngi,Arm Holdings,GB,greta.robinson@arm.com,AI Hardware Architect,1,Hardware & Semiconductors,Arm Holdings,GB,,Greta,AI Hardware Architect,Robinson,United Kingdom,,,www.arm.com,5000186,0,0
ak32oouxqs1fo,George,Laurent,Board Member,Attended,vak32oouxqs1fo,NVIDIA,US,george.laurent@nvidia.com,Independent Director,1,Board Member,NVIDIA,US,,George,Independent Director,Laurent,United States,,Board Member,www.nvidia.com,5000187,0,0
7a34mpyo2tla2,Carol,Mitchell,Hardware & Semiconductors,No show,v7a34mpyo2tla2,MediaTek,TW,carol.mitchell@mediatek.com,AI Hardware Architect,0,Hardware & Semiconductors,MediaTek,TW,,Carol,AI Hardware Architect,Mitchell,Taiwan,,,www.mediatek.com,5000188,0,0
99u26uon8cnrl,Shan,Ho,VC & Private Equity,Attended,v99u26uon8cnrl,Sequoia Capital,US,shan.ho@sequoiacap.com,Principal,1,VC & Private Equity,Sequoia Capital,US,,Shan,Principal,Ho,United States,,,www.sequoiacap.com,5000189,0,0
dtrc85ehpzrv7,Budi,Rogers,IT Consulting & SI,No show,vdtrc85ehpzrv7,KPMG Advisory,NL,budi.rogers@kpmg.com,Senior Technology Consultant,0,IT Consulting & SI,KPMG Advisory,NL,,Budi,Senior Technology Consultant,Rogers,Netherlands,,,www.kpmg.com,5000190,0,0
syjafco3s65qu,Yasmin,Lee,Media/Press,Attended,vsyjafco3s65qu,Protocol,US,yasmin.lee@protocol.com,Tech Reporter,1,Media/Press,Protocol,US,,Yasmin,Tech Reporter,Lee,United States,,,www.protocol.com,5000191,0,0
z0hr9t9cd1lqj,Hana,Thomas,Cybersecurity,Attended,vz0hr9t9cd1lqj,Snyk,GB,hana.thomas@snyk.io,Security Sales Engineer,1,Cybersecurity,Snyk,GB,,Hana,Security Sales Engineer,Thomas,United Kingdom,,,www.snyk.io,5000192,0,0
gadktoc1yfmhb,Sofia,Nakamura,Dev Tools & Platforms,Attended,vgadktoc1yfmhb,Postman,US,sofia.nakamura@postman.com,Developer Success Manager,1,Dev Tools & Platforms,Postman,US,,Sofia,Developer Success Manager,Nakamura,United States,,,www.postman.com,5000193,0,0
523ggodlught7,Steven,Cooper,Enterprise Software,No show,v523ggodlught7,Freshworks,IN,steven.cooper@freshworks.com,Engineering Manager,0,Enterprise Software,Freshworks,IN,,Steven,Engineering Manager,Cooper,India,,,www.freshworks.com,5000194,0,0
hmgoloqc3xnch,Vikram,Ramirez,Enterprise Software,No show,vhmgoloqc3xnch,Adobe,US,vikram.ramirez@adobe.com,Solutions Architect,0,Enterprise Software,Adobe,US,,Vikram,Solutions Architect,Ramirez,United States,,,www.adobe.com,5000195,0,0
v9dt94g8v9zy9,Carmen,Adams,AI & Data,Attended,vv9dt94g8v9zy9,Mistral AI,FR,carmen.adams@mistral.ai,Research Scientist,1,AI & Data,Mistral AI,FR,,Carmen,Research Scientist,Adams,France,,,www.mistral.ai,5000196,0,0
cnkfhb7v80lkx,Sara,Anderson,AI & Data,Attended,vcnkfhb7v80lkx,Pinecone,US,sara.anderson@pinecone.io,Data Engineer,1,AI & Data,Pinecone,US,,Sara,Data Engineer,Anderson,United States,,,www.pinecone.io,5000197,0,0
a5cgwfhdv37ic,Omar,Cao,Dev Tools & Platforms,Attended,va5cgwfhdv37ic,Stripe,US,omar.cao@stripe.com,Developer Success Manager,1,Dev Tools & Platforms,Stripe,US,,Omar,Developer Success Manager,Cao,United States,,,www.stripe.com,5000198,0,0
vf0jqqnvceqfg,Emma,Ferreira,IT Consulting & SI,Attended,vvf0jqqnvceqfg,HCL Technologies,IN,emma.ferreira@hcltech.com,Data & AI Practice Lead,1,IT Consulting & SI,HCL Technologies,IN,,Emma,Data & AI Practice Lead,Ferreira,India,,,www.hcltech.com,5000199,0,0
zx70ib3wyzxjq,Elena,Nelson,Dev Tools & Platforms,Attended,vzx70ib3wyzxjq,MuleSoft,US,elena.nelson@mulesoft.com,Staff Software Engineer,1,Dev Tools & Platforms,MuleSoft,US,,Elena,Staff Software Engineer,Nelson,United States,,,www.mulesoft.com,5000200,0,0
xnlo50dw1mf07,Yan,Schulz,IT Consulting & SI,Attended,vxnlo50dw1mf07,KPMG Advisory,NL,yan.schulz@kpmg.com,Director of Technology,1,IT Consulting & SI,KPMG Advisory,NL,,Yan,Director of Technology,Schulz,Netherlands,,,www.kpmg.com,5000201,0,0
gcg1j6oww5fkn,Raymond,Thompson,IT Consulting & SI,Attended,vgcg1j6oww5fkn,Cognizant,US,raymond.thompson@cognizant.com,Technology Consultant,1,IT Consulting & SI,Cognizant,US,,Raymond,Technology Consultant,Thompson,United States,,,www.cognizant.com,5000202,0,0
37xncmldqz05e,Khairul,Hill,Cloud & Infrastructure,Attended,v37xncmldqz05e,Elastic,NL,khairul.hill@elastic.co,Platform Engineer,1,Cloud & Infrastructure,Elastic,NL,,Khairul,Platform Engineer,Hill,Netherlands,,,www.elastic.co,5000203,0,0
cp779460khfsu,Diego,Petit,Dev Tools & Platforms,Attended,vcp779460khfsu,GitLab,US,diego.petit@gitlab.com,Developer Success Manager,1,Dev Tools & Platforms,GitLab,US,,Diego,Developer Success Manager,Petit,United States,,,www.gitlab.com,5000204,0,0
r6eet0dy571vx,Ming,Petit,Enterprise Software,Attended,vr6eet0dy571vx,Freshworks,IN,ming.petit@freshworks.com,Engineering Manager,1,Enterprise Software,Freshworks,IN,,Ming,Engineering Manager,Petit,India,,,www.freshworks.com,5000205,0,0
127exvda4l3kh,Elena,Xie,IT Consulting & SI,Attended,v127exvda4l3kh,Infosys,IN,elena.xie@infosys.com,Technology Consultant,1,IT Consulting & SI,Infosys,IN,,Elena,Technology Consultant,Xie,India,,,www.infosys.com,5000206,0,0
i07140k36faop,Akiko,Bose,IT Consulting & SI,No show,vi07140k36faop,IBM Consulting,US,akiko.bose@ibm.com,Technology Consultant,0,IT Consulting & SI,IBM Consulting,US,,Akiko,Technology Consultant,Bose,United States,,,www.ibm.com,5000207,0,0
1otkzh4oe1u24,Lucia,Nair,Enterprise Software,Attended,v1otkzh4oe1u24,ServiceNow,US,lucia.nair@servicenow.com,Engineering Manager,1,Enterprise Software,ServiceNow,US,,Lucia,Engineering Manager,Nair,United States,,,www.servicenow.com,5000208,0,0
xv8wobiry8xny,Charlotte,Abdullah,Media/Press,Attended,vxv8wobiry8xny,Wired,US,charlotte.abdullah@wired.com,Tech Reporter,1,Media/Press,Wired,US,,Charlotte,Tech Reporter,Abdullah,United States,,,www.wired.com,5000209,0,0
c62g3aut3rsvz,Ethan,Santoso,Cloud & Infrastructure,Attended,vc62g3aut3rsvz,Akamai Technologies,US,ethan.santoso@akamai.com,Platform Engineer,1,Cloud & Infrastructure,Akamai Technologies,US,,Ethan,Platform Engineer,Santoso,United States,,,www.akamai.com,5000210,0,0
tp8ak8s2xquzs,Kunal,Koh,IT Consulting & SI,Attended,vtp8ak8s2xquzs,Deloitte Technology,US,kunal.koh@deloitte.com,Associate Director,1,IT Consulting & SI,Deloitte Technology,US,,Kunal,Associate Director,Koh,United States,,,www.deloitte.com,5000211,0,0
ztc09zgnx3vpf,Sophie,Gao,Cybersecurity,Attended,vztc09zgnx3vpf,Fortinet,US,sophie.gao@fortinet.com,Threat Intelligence Analyst,1,Cybersecurity,Fortinet,US,,Sophie,Threat Intelligence Analyst,Gao,United States,,,www.fortinet.com,5000212,0,0
82es5v3dmukjd,Thomas,Phillips,VC & Private Equity,Attended,v82es5v3dmukjd,Lightspeed Venture Partners,US,thomas.phillips@lsvp.com,Principal,1,VC & Private Equity,Lightspeed Venture Partners,US,,Thomas,Principal,Phillips,United States,,,www.lsvp.com,5000213,0,0
qpmqk8sz7iwdl,Chloe,Kapoor,Cybersecurity,Attended,vqpmqk8sz7iwdl,Lacework,US,chloe.kapoor@lacework.com,Senior Security Engineer,1,Cybersecurity,Lacework,US,,Chloe,Senior Security Engineer,Kapoor,United States,,,www.lacework.com,5000214,0,0
aptm9x798ybqg,Yusuf,Watanabe,Enterprise Software,Attended,vaptm9x798ybqg,Oracle,US,yusuf.watanabe@oracle.com,Staff Software Engineer,1,Enterprise Software,Oracle,US,,Yusuf,Staff Software Engineer,Watanabe,United States,,,www.oracle.com,5000215,0,0
778s6764caqkd,Neha,Simon,AI & Data,No show,v778s6764caqkd,Weights & Biases,US,neha.simon@wandb.ai,Principal ML Engineer,0,AI & Data,Weights & Biases,US,,Neha,Principal ML Engineer,Simon,United States,,,www.wandb.ai,5000216,0,0
gmdrdsferfxio,Anita,Chatterjee,Board Member,Attended,vgmdrdsferfxio,Amazon Web Services,US,anita.chatterjee@aws.amazon.com,Board Director,1,Board Member,Amazon Web Services,US,,Anita,Board Director,Chatterjee,United States,,Board Member,www.aws.amazon.com,5000217,0,0
rxjpt2zl15s74,Hui,Green,AI & Data,Attended,vrxjpt2zl15s74,Databricks,US,hui.green@databricks.com,Data Engineer,1,AI & Data,Databricks,US,,Hui,Data Engineer,Green,United States,,,www.databricks.com,5000218,0,0
hz3zsg9vwieb9,Michelle,Guo,Cloud & Infrastructure,Attended,vhz3zsg9vwieb9,Snowflake,US,michelle.guo@snowflake.com,Staff Infrastructure Engineer,1,Cloud & Infrastructure,Snowflake,US,,Michelle,Staff Infrastructure Engineer,Guo,United States,,,www.snowflake.com,5000219,0,0
kvpjrmeyy1em3,Nadia,Nguyen,Enterprise Software,Attended,vkvpjrmeyy1em3,Freshworks,IN,nadia.nguyen@freshworks.com,Chief Technology Officer,1,Enterprise Software,Freshworks,IN,,Nadia,Chief Technology Officer,Nguyen,India,,,www.freshworks.com,5000220,0,0
epz614umnwepr,Ryo,Hughes,Hardware & Semiconductors,Attended,vepz614umnwepr,Intel,US,ryo.hughes@intel.com,AI Hardware Architect,1,Hardware & Semiconductors,Intel,US,,Ryo,AI Hardware Architect,Hughes,United States,,,www.intel.com,5000221,0,0
a7sszj4kjeitk,Hans,Nelson,Board Member,No show,va7sszj4kjeitk,Google Cloud,US,hans.nelson@cloud.google.com,Non-Executive Director,0,Board Member,Google Cloud,US,,Hans,Non-Executive Director,Nelson,United States,,Board Member,www.cloud.google.com,5000222,0,0
7je5b99hexw8l,Miguel,Park,AI & Data,Attended,v7je5b99hexw8l,DataRobot,US,miguel.park@datarobot.com,Senior Data Scientist,1,AI & Data,DataRobot,US,,Miguel,Senior Data Scientist,Park,United States,,,www.datarobot.com,5000223,0,0
vhplhw4oq0pfr,Ren,Evans,Hardware & Semiconductors,Attended,vvhplhw4oq0pfr,Groq,US,ren.evans@groq.com,Principal VLSI Engineer,1,Hardware & Semiconductors,Groq,US,,Ren,Principal VLSI Engineer,Evans,United States,,,www.groq.com,5000224,0,0
da37e1j7v2a2t,Ama,Srivastava,Cybersecurity,Attended,vda37e1j7v2a2t,Lacework,US,ama.srivastava@lacework.com,Senior Security Engineer,1,Cybersecurity,Lacework,US,,Ama,Senior Security Engineer,Srivastava,United States,,,www.lacework.com,5000225,0,0
k7yyz6r9i8kcm,Swati,Rodriguez,VC & Private Equity,Attended,vk7yyz6r9i8kcm,GGV Capital,US,swati.rodriguez@ggvc.com,General Partner,1,VC & Private Equity,GGV Capital,US,,Swati,General Partner,Rodriguez,United States,,,www.ggvc.com,5000226,0,0
fxloz2rcu8kd9,Jacob,Ramirez,Enterprise Software,Attended,vfxloz2rcu8kd9,HubSpot,US,jacob.ramirez@hubspot.com,Head of Growth,1,Enterprise Software,HubSpot,US,,Jacob,Head of Growth,Ramirez,United States,,,www.hubspot.com,5000227,0,0
a9au87cm453kf,Camila,Kim,VC & Private Equity,Attended,va9au87cm453kf,Bessemer Venture Partners,US,camila.kim@bvp.com,Partner,1,VC & Private Equity,Bessemer Venture Partners,US,,Camila,Partner,Kim,United States,,,www.bvp.com,5000228,0,0
ccu3fg00zkom2,Carmen,Brown,Cybersecurity,Attended,vccu3fg00zkom2,Fortinet,US,carmen.brown@fortinet.com,Security Sales Engineer,1,Cybersecurity,Fortinet,US,,Carmen,Security Sales Engineer,Brown,United States,,,www.fortinet.com,5000229,0,0
ehwhg0u43qlx3,Jeffrey,White,Dev Tools & Platforms,Attended,vehwhg0u43qlx3,Temporal,US,jeffrey.white@temporal.io,Community Manager,1,Dev Tools & Platforms,Temporal,US,,Jeffrey,Community Manager,White,United States,,,www.temporal.io,5000230,0,0
7amkoh109zdo0,Patricia,Hughes,Cloud & Infrastructure,Attended,v7amkoh109zdo0,MongoDB,US,patricia.hughes@mongodb.com,Principal Solutions Architect,1,Cloud & Infrastructure,MongoDB,US,,Patricia,Principal Solutions Architect,Hughes,United States,,,www.mongodb.com,5000231,0,0
2mm4p61nhvcfw,Aoi,Walker,Enterprise Software,Attended,v2mm4p61nhvcfw,Adobe,US,aoi.walker@adobe.com,Customer Success Manager,1,Enterprise Software,Adobe,US,,Aoi,Customer Success Manager,Walker,United States,,,www.adobe.com,5000232,0,0
ub4o47en48nys,Alexander,Weber,Enterprise Software,Attended,vub4o47en48nys,Sprinklr,US,alexander.weber@sprinklr.com,VP of Sales,1,Enterprise Software,Sprinklr,US,,Alexander,VP of Sales,Weber,United States,,,www.sprinklr.com,5000233,0,0
t3dgd8opocmvh,Hassan,Deng,Cloud & Infrastructure,Attended,vt3dgd8opocmvh,DigitalOcean,US,hassan.deng@digitalocean.com,DevOps Engineer,1,Cloud & Infrastructure,DigitalOcean,US,,Hassan,DevOps Engineer,Deng,United States,,,www.digitalocean.com,5000234,0,0
c5qph6gb6p8kh,Tao,Zeng,Dev Tools & Platforms,Attended,vc5qph6gb6p8kh,Kong,US,tao.zeng@konghq.com,Senior Developer Advocate,1,Dev Tools & Platforms,Kong,US,,Tao,Senior Developer Advocate,Zeng,United States,,,www.konghq.com,5000235,0,0
8osaq3eq8dh9p,Hyun,Torres,AI & Data,Attended,v8osaq3eq8dh9p,Palantir Technologies,US,hyun.torres@palantir.com,Data Engineer,1,AI & Data,Palantir Technologies,US,,Hyun,Data Engineer,Torres,United States,,,www.palantir.com,5000236,0,0
gvtn4ypkw7493,Anthony,Lewis,Enterprise Software,Attended,vgvtn4ypkw7493,Salesforce,US,anthony.lewis@salesforce.com,Solutions Architect,1,Enterprise Software,Salesforce,US,,Anthony,Solutions Architect,Lewis,United States,,,www.salesforce.com,5000237,0,0
0anik5j42oi6o,Emma,Miller,AI & Data,Attended,v0anik5j42oi6o,Databricks,US,emma.miller@databricks.com,Senior Data Scientist,1,AI & Data,Databricks,US,,Emma,Senior Data Scientist,Miller,United States,,,www.databricks.com,5000238,0,0
2sw24wjt8hdpw,Dewi,Mitchell,IT Consulting & SI,Attended,v2sw24wjt8hdpw,Capgemini,FR,dewi.mitchell@capgemini.com,Director of Technology,1,IT Consulting & SI,Capgemini,FR,,Dewi,Director of Technology,Mitchell,France,,,www.capgemini.com,5000239,0,0
7wwudqvdk6drn,Nomsa,Cook,Cloud & Infrastructure,No show,v7wwudqvdk6drn,Amazon Web Services,US,nomsa.cook@aws.amazon.com,Platform Engineer,0,Cloud & Infrastructure,Amazon Web Services,US,,Nomsa,Platform Engineer,Cook,United States,,,www.aws.amazon.com,5000240,0,0
orac8cynl63ga,Melissa,Hidayat,IT Consulting & SI,Attended,vorac8cynl63ga,Cognizant,US,melissa.hidayat@cognizant.com,Cloud Migration Specialist,1,IT Consulting & SI,Cognizant,US,,Melissa,Cloud Migration Specialist,Hidayat,United States,,,www.cognizant.com,5000241,0,0
jr8mtk0rsoggy,Ahmed,Gupta,Cybersecurity,Attended,vjr8mtk0rsoggy,Rapid7,US,ahmed.gupta@rapid7.com,Security Consultant,1,Cybersecurity,Rapid7,US,,Ahmed,Security Consultant,Gupta,United States,,,www.rapid7.com,5000242,0,0
8jov58toe3pgi,Cynthia,Hidayat,IT Consulting & SI,Attended,v8jov58toe3pgi,Deloitte Technology,US,cynthia.hidayat@deloitte.com,Cloud Migration Specialist,1,IT Consulting & SI,Deloitte Technology,US,,Cynthia,Cloud Migration Specialist,Hidayat,United States,,,www.deloitte.com,5000243,0,0
hbrbjeqvviaa2,Fazilah,Johnson,Cloud & Infrastructure,No show,vhbrbjeqvviaa2,Confluent,US,fazilah.johnson@confluent.io,Cloud Architect,0,Cloud & Infrastructure,Confluent,US,,Fazilah,Cloud Architect,Johnson,United States,,,www.confluent.io,5000244,0,0
6k4o67bxcd20j,Rania,Arora,Enterprise Software,Attended,v6k4o67bxcd20j,Oracle,US,rania.arora@oracle.com,Senior Product Manager,1,Enterprise Software,Oracle,US,,Rania,Senior Product Manager,Arora,United States,,,www.oracle.com,5000245,0,0
6975j2d8clw3j,Jessica,Baker,Cybersecurity,Attended,v6975j2d8clw3j,Wiz,US,jessica.baker@wiz.io,Security Consultant,1,Cybersecurity,Wiz,US,,Jessica,Security Consultant,Baker,United States,,,www.wiz.io,5000246,0,0
4zcrhyqnrm31s,Arjun,Colombo,Enterprise Software,Attended,v4zcrhyqnrm31s,Microsoft,US,arjun.colombo@microsoft.com,"Account Executive, Enterprise",1,Enterprise Software,Microsoft,US,,Arjun,"Account Executive, Enterprise",Colombo,United States,,,www.microsoft.com,5000247,0,0
dqddaqjrtmetm,Peter,Carter,Cloud & Infrastructure,No show,vdqddaqjrtmetm,Amazon Web Services,US,peter.carter@aws.amazon.com,Head of Developer Relations,0,Cloud & Infrastructure,Amazon Web Services,US,,Peter,Head of Developer Relations,Carter,United States,,,www.aws.amazon.com,5000248,0,0
opmpnbn7gggjv,Daiki,He,Cybersecurity,Attended,vopmpnbn7gggjv,Tenable,US,daiki.he@tenable.com,Security Consultant,1,Cybersecurity,Tenable,US,,Daiki,Security Consultant,He,United States,,,www.tenable.com,5000249,0,0
ag6w04ygyflq8,Philippe,Deng,VC & Private Equity,Attended,vag6w04ygyflq8,GGV Capital,US,philippe.deng@ggvc.com,Investment Director,1,VC & Private Equity,GGV Capital,US,,Philippe,Investment Director,Deng,United States,,,www.ggvc.com,5000250,0,0
d2mrmtxjq3kms,Isabelle,Santos,Cybersecurity,No show,vd2mrmtxjq3kms,Palo Alto Networks,US,isabelle.santos@paloaltonetworks.com,Security Architect,0,Cybersecurity,Palo Alto Networks,US,,Isabelle,Security Architect,Santos,United States,,,www.paloaltonetworks.com,5000251,0,0
54rjsxfoh9mbu,Juan,He,Enterprise Software,Attended,v54rjsxfoh9mbu,Atlassian,AU,juan.he@atlassian.com,Senior Solutions Engineer,1,Enterprise Software,Atlassian,AU,,Juan,Senior Solutions Engineer,He,Australia,,,www.atlassian.com,5000252,0,0
mwpq82k8ryqf8,Astrid,Choi,Hardware & Semiconductors,Attended,vmwpq82k8ryqf8,Arm Holdings,GB,astrid.choi@arm.com,"Research Scientist, Silicon",1,Hardware & Semiconductors,Arm Holdings,GB,,Astrid,"Research Scientist, Silicon",Choi,United Kingdom,,,www.arm.com,5000253,0,0
hvchrm3wp8djk,Sunita,Campbell,IT Consulting & SI,Attended,vhvchrm3wp8djk,Wipro,IN,sunita.campbell@wipro.com,Managing Consultant,1,IT Consulting & SI,Wipro,IN,,Sunita,Managing Consultant,Campbell,India,,,www.wipro.com,5000254,0,0
oau8p1wkisetu,Raj,White,Cybersecurity,Attended,voau8p1wkisetu,SentinelOne,US,raj.white@sentinelone.com,Senior Security Engineer,1,Cybersecurity,SentinelOne,US,,Raj,Senior Security Engineer,White,United States,,,www.sentinelone.com,5000255,0,0
0riy4kl9aryea,Khairul,Lopez,IT Consulting & SI,Attended,v0riy4kl9aryea,Infosys,IN,khairul.lopez@infosys.com,Associate Director,1,IT Consulting & SI,Infosys,IN,,Khairul,Associate Director,Lopez,India,,,www.infosys.com,5000256,0,0
zhrkdvnjn2q3f,Arthur,Tang,IT Consulting & SI,No show,vzhrkdvnjn2q3f,PwC Advisory,GB,arthur.tang@pwc.com,Cloud Migration Specialist,0,IT Consulting & SI,PwC Advisory,GB,,Arthur,Cloud Migration Specialist,Tang,United Kingdom,,,www.pwc.com,5000257,0,0
eoubxxq6mf5qa,Jason,Dey,Cloud & Infrastructure,Attended,veoubxxq6mf5qa,Amazon Web Services,US,jason.dey@aws.amazon.com,Developer Advocate,1,Cloud & Infrastructure,Amazon Web Services,US,,Jason,Developer Advocate,Dey,United States,,,www.aws.amazon.com,5000258,0,0
sxjzvuv3cb0ix,Aoi,Schmidt,VIP,Attended,vsxjzvuv3cb0ix,Oracle,US,aoi.schmidt@oracle.com,Chief Technology Officer,1,VIP,Oracle,US,,Aoi,Chief Technology Officer,Schmidt,United States,,VIP,www.oracle.com,5000259,0,0
47lzn9uhjpkhf,Kofi,Yamamoto,IT Consulting & SI,Attended,v47lzn9uhjpkhf,Deloitte Technology,US,kofi.yamamoto@deloitte.com,Technology Consultant,1,IT Consulting & SI,Deloitte Technology,US,,Kofi,Technology Consultant,Yamamoto,United States,,,www.deloitte.com,5000260,0,0
cpncc2keivli7,Tendai,Torres,Hardware & Semiconductors,Attended,vcpncc2keivli7,AMD,US,tendai.torres@amd.com,AI Hardware Architect,1,Hardware & Semiconductors,AMD,US,,Tendai,AI Hardware Architect,Torres,United States,,,www.amd.com,5000261,0,0
l16cr3uv43mco,Hassan,Goh,Hardware & Semiconductors,Attended,vl16cr3uv43mco,SambaNova Systems,US,hassan.goh@sambanova.ai,Chief Technology Officer,1,Hardware & Semiconductors,SambaNova Systems,US,,Hassan,Chief Technology Officer,Goh,United States,,,www.sambanova.ai,5000262,0,0
yarnnezteew6m,Divya,Gao,Dev Tools & Platforms,Attended,vyarnnezteew6m,GitLab,US,divya.gao@gitlab.com,Senior Developer Advocate,1,Dev Tools & Platforms,GitLab,US,,Divya,Senior Developer Advocate,Gao,United States,,,www.gitlab.com,5000263,0,0
9eoxxc7hz364p,Vikram,Chatterjee,Enterprise Software,Attended,v9eoxxc7hz364p,Microsoft,US,vikram.chatterjee@microsoft.com,Customer Success Manager,1,Enterprise Software,Microsoft,US,,Vikram,Customer Success Manager,Chatterjee,United States,,,www.microsoft.com,5000264,0,0
xqerbkn3dkvr5,Xiao,Lin,Hardware & Semiconductors,Attended,vxqerbkn3dkvr5,Intel,US,xiao.lin@intel.com,"VP of Product, Silicon",1,Hardware & Semiconductors,Intel,US,,Xiao,"VP of Product, Silicon",Lin,United States,,,www.intel.com,5000265,0,0
nzy47quusfn07,Sandra,Brown,Enterprise Software,Attended,vnzy47quusfn07,ServiceNow,US,sandra.brown@servicenow.com,Staff Software Engineer,1,Enterprise Software,ServiceNow,US,,Sandra,Staff Software Engineer,Brown,United States,,,www.servicenow.com,5000266,0,0
mwuouc6t8pj2j,Ren,Scott,Enterprise Software,No show,vmwuouc6t8pj2j,Oracle,US,ren.scott@oracle.com,Staff Software Engineer,0,Enterprise Software,Oracle,US,,Ren,Staff Software Engineer,Scott,United States,,,www.oracle.com,5000267,0,0
ig5xixgsplti8,Scott,Peterson,VIP,Attended,vig5xixgsplti8,NVIDIA,US,scott.peterson@nvidia.com,Chief Product Officer,1,VIP,NVIDIA,US,,Scott,Chief Product Officer,Peterson,United States,,VIP,www.nvidia.com,5000268,0,0
vm96n7kbnkfvd,Peter,Hansen,Cloud & Infrastructure,Attended,vvm96n7kbnkfvd,Confluent,US,peter.hansen@confluent.io,Cloud Architect,1,Cloud & Infrastructure,Confluent,US,,Peter,Cloud Architect,Hansen,United States,,,www.confluent.io,5000269,0,0
xslhu6l29il9y,Mei,Rossi,Cybersecurity,Attended,vxslhu6l29il9y,Orca Security,US,mei.rossi@orca.security,Security Architect,1,Cybersecurity,Orca Security,US,,Mei,Security Architect,Rossi,United States,,,www.orca.security,5000270,0,0
meosfr5hgqgp1,Mohammed,Xu,Cybersecurity,Attended,vmeosfr5hgqgp1,Qualys,US,mohammed.xu@qualys.com,VP of Security,1,Cybersecurity,Qualys,US,,Mohammed,VP of Security,Xu,United States,,,www.qualys.com,5000271,0,0
qoq4kreg167d6,Dewi,Ng,AI & Data,Attended,vqoq4kreg167d6,Cohere,CA,dewi.ng@cohere.com,Applied Research Scientist,1,AI & Data,Cohere,CA,,Dewi,Applied Research Scientist,Ng,Canada,,,www.cohere.com,5000272,0,0
suwdkejp5k791,Kathleen,Hassan,AI & Data,No show,vsuwdkejp5k791,Pinecone,US,kathleen.hassan@pinecone.io,VP of Data & Analytics,0,AI & Data,Pinecone,US,,Kathleen,VP of Data & Analytics,Hassan,United States,,,www.pinecone.io,5000273,0,0
kdtsgvb6thr3n,Arthur,Oh,AI & Data,Attended,vkdtsgvb6thr3n,Hugging Face,US,arthur.oh@huggingface.co,Chief AI Officer,1,AI & Data,Hugging Face,US,,Arthur,Chief AI Officer,Oh,United States,,,www.huggingface.co,5000274,0,0
ycy6bdzsgu4w8,Henrik,Williams,Enterprise Software,Attended,vycy6bdzsgu4w8,ServiceNow,US,henrik.williams@servicenow.com,Customer Success Manager,1,Enterprise Software,ServiceNow,US,,Henrik,Customer Success Manager,Williams,United States,,,www.servicenow.com,5000275,0,0
imt8545yrwvtk,Patrick,King,IT Consulting & SI,Attended,vimt8545yrwvtk,Deloitte Technology,US,patrick.king@deloitte.com,"Solution Architect, Digital",1,IT Consulting & SI,Deloitte Technology,US,,Patrick,"Solution Architect, Digital",King,United States,,,www.deloitte.com,5000276,0,0
jh4oulyo3pjbr,Patrick,Srivastava,Enterprise Software,Attended,vjh4oulyo3pjbr,Atlassian,AU,patrick.srivastava@atlassian.com,Director of Engineering,1,Enterprise Software,Atlassian,AU,,Patrick,Director of Engineering,Srivastava,Australia,,,www.atlassian.com,5000277,0,0
94ozkfnotia41,Ryo,Allen,IT Consulting & SI,Attended,v94ozkfnotia41,Capgemini,FR,ryo.allen@capgemini.com,Director of Technology,1,IT Consulting & SI,Capgemini,FR,,Ryo,Director of Technology,Allen,France,,,www.capgemini.com,5000278,0,0
dvo342p0kqd8u,Ming,Joshi,Enterprise Software,Attended,vdvo342p0kqd8u,Zendesk,US,ming.joshi@zendesk.com,Staff Software Engineer,1,Enterprise Software,Zendesk,US,,Ming,Staff Software Engineer,Joshi,United States,,,www.zendesk.com,5000279,0,0
uh7vdo4s41cro,Hassan,Srivastava,Dev Tools & Platforms,Attended,vuh7vdo4s41cro,MuleSoft,US,hassan.srivastava@mulesoft.com,VP of Developer Experience,1,Dev Tools & Platforms,MuleSoft,US,,Hassan,VP of Developer Experience,Srivastava,United States,,,www.mulesoft.com,5000280,0,0
eh5e5rwsf5pae,Raj,Simon,VC & Private Equity,Attended,veh5e5rwsf5pae,Bessemer Venture Partners,US,raj.simon@bvp.com,Investment Director,1,VC & Private Equity,Bessemer Venture Partners,US,,Raj,Investment Director,Simon,United States,,,www.bvp.com,5000281,0,0
3aofc9lgytlcq,Jason,Garcia,AI & Data,Attended,v3aofc9lgytlcq,Weaviate,NL,jason.garcia@weaviate.io,Research Scientist,1,AI & Data,Weaviate,NL,,Jason,Research Scientist,Garcia,Netherlands,,,www.weaviate.io,5000282,0,0
1l1vj35yrg29d,Ella,Yap,VC & Private Equity,Attended,v1l1vj35yrg29d,Sequoia Capital,US,ella.yap@sequoiacap.com,Partner,1,VC & Private Equity,Sequoia Capital,US,,Ella,Partner,Yap,United States,,,www.sequoiacap.com,5000283,0,0
