Timestamp,Attendee Third Party ID,First Name,Last Name,Category,Email,Company,Job Title,Country,Action,Location,Scan mode,Device Name,Operator,OperatorId,Device ID,Identification Mode,Software version,Session Third Party Id,Session Name,Remark Id
28-Apr-2026 08:43:46,r6jlt8ydr3ues,Kwame,Gonzalez,Enterprise Software,kwame.gonzalez@salesforce.com,Salesforce,Staff Software Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:43:46,r6jlt8ydr3ues,Kwame,Gonzalez,Enterprise Software,kwame.gonzalez@salesforce.com,Salesforce,Staff Software Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:00,6vu6z5gf3bbt8,Steven,Hansen,Hardware & Semiconductors,steven.hansen@qualcomm.com,Qualcomm,Principal VLSI Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:00,6vu6z5gf3bbt8,Steven,Hansen,Hardware & Semiconductors,steven.hansen@qualcomm.com,Qualcomm,Principal VLSI Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:12,nx9owwew9v08l,Judith,Turner,IT Consulting & SI,judith.turner@kpmg.com,KPMG Advisory,Technology Consultant,NL,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:12,nx9owwew9v08l,Judith,Turner,IT Consulting & SI,judith.turner@kpmg.com,KPMG Advisory,Technology Consultant,NL,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:14,ru09bos0765ic,David,Hu,Hardware & Semiconductors,david.hu@amd.com,AMD,Senior Chip Design Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:14,ru09bos0765ic,David,Hu,Hardware & Semiconductors,david.hu@amd.com,AMD,Senior Chip Design Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:31,wk22m9rwv9njs,Miku,Miller,Cloud & Infrastructure,miku.miller@cloudflare.com,Cloudflare,DevOps Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:31,wk22m9rwv9njs,Miku,Miller,Cloud & Infrastructure,miku.miller@cloudflare.com,Cloudflare,DevOps Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:32,r43ur4mfjhoja,Kavita,Anderson,AI & Data,kavita.anderson@h2o.ai,H2O.ai,Head of Data Science,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:32,r43ur4mfjhoja,Kavita,Anderson,AI & Data,kavita.anderson@h2o.ai,H2O.ai,Head of Data Science,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:33,1id07t3ljokbz,Dewi,Kobayashi,AI & Data,dewi.kobayashi@huggingface.co,Hugging Face,AI/ML Platform Lead,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:44:33,1id07t3ljokbz,Dewi,Kobayashi,AI & Data,dewi.kobayashi@huggingface.co,Hugging Face,AI/ML Platform Lead,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:45:07,spaqaluldryhr,Abena,Sanchez,Speaker,abena.sanchez@ethz.ch,ETH Zurich,Professor of Computer Science,CH,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:45:07,i5vrz38efe9va,Aoi,Chatterjee,VC & Private Equity,aoi.chatterjee@sequoiacap.com,Sequoia Capital,Principal,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:45:07,spaqaluldryhr,Abena,Sanchez,Speaker,abena.sanchez@ethz.ch,ETH Zurich,Professor of Computer Science,CH,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:45:07,i5vrz38efe9va,Aoi,Chatterjee,VC & Private Equity,aoi.chatterjee@sequoiacap.com,Sequoia Capital,Principal,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:46:03,zcxu11to0bogc,Elizabeth,Zhao,Dev Tools & Platforms,elizabeth.zhao@gitlab.com,GitLab,Senior Developer Advocate,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:46:03,zcxu11to0bogc,Elizabeth,Zhao,Dev Tools & Platforms,elizabeth.zhao@gitlab.com,GitLab,Senior Developer Advocate,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:46:06,4zcrhyqnrm31s,Arjun,Colombo,Enterprise Software,arjun.colombo@microsoft.com,Microsoft,"Account Executive, Enterprise",US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:46:06,4zcrhyqnrm31s,Arjun,Colombo,Enterprise Software,arjun.colombo@microsoft.com,Microsoft,"Account Executive, Enterprise",US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:46:12,049enulqjidkn,Ingrid,Zhu,Cloud & Infrastructure,ingrid.zhu@akamai.com,Akamai Technologies,Developer Advocate,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:46:12,049enulqjidkn,Ingrid,Zhu,Cloud & Infrastructure,ingrid.zhu@akamai.com,Akamai Technologies,Developer Advocate,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:46:42,tb0515f9mz99z,Scott,Hall,Cloud & Infrastructure,scott.hall@supabase.com,Supabase,Developer Advocate,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:46:42,tb0515f9mz99z,Scott,Hall,Cloud & Infrastructure,scott.hall@supabase.com,Supabase,Developer Advocate,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:46:58,svbcq7g4asmzx,Nomsa,Jeong,Media/Press,nomsa.jeong@technologyreview.com,MIT Technology Review,Tech Reporter,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:46:58,svbcq7g4asmzx,Nomsa,Jeong,Media/Press,nomsa.jeong@technologyreview.com,MIT Technology Review,Tech Reporter,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:47:03,nbs5xrga3l710,Ethan,King,Hardware & Semiconductors,ethan.king@amd.com,AMD,Principal VLSI Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:47:03,nbs5xrga3l710,Ethan,King,Hardware & Semiconductors,ethan.king@amd.com,AMD,Principal VLSI Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:47:09,ig5xixgsplti8,Scott,Peterson,VIP,scott.peterson@nvidia.com,NVIDIA,Chief Product Officer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:47:09,ig5xixgsplti8,Scott,Peterson,VIP,scott.peterson@nvidia.com,NVIDIA,Chief Product Officer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:47:11,k5r0pnf3vclho,Budi,Chua,Cloud & Infrastructure,budi.chua@hashicorp.com,HashiCorp,Principal Solutions Architect,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:47:11,k5r0pnf3vclho,Budi,Chua,Cloud & Infrastructure,budi.chua@hashicorp.com,HashiCorp,Principal Solutions Architect,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:47:21,a1i10pkap7wr1,Hana,Rahman,IT Consulting & SI,hana.rahman@mckinsey.com,McKinsey Digital,"Solution Architect, Digital",US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:47:21,a1i10pkap7wr1,Hana,Rahman,IT Consulting & SI,hana.rahman@mckinsey.com,McKinsey Digital,"Solution Architect, Digital",US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:47:42,i8yatye737fen,Ji-Won,Luo,Enterprise Software,jiwon.luo@zendesk.com,Zendesk,VP of Engineering,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:47:42,i8yatye737fen,Ji-Won,Luo,Enterprise Software,jiwon.luo@zendesk.com,Zendesk,VP of Engineering,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:16,orac8cynl63ga,Melissa,Hidayat,IT Consulting & SI,melissa.hidayat@cognizant.com,Cognizant,Cloud Migration Specialist,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:16,orac8cynl63ga,Melissa,Hidayat,IT Consulting & SI,melissa.hidayat@cognizant.com,Cognizant,Cloud Migration Specialist,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:26,lei6wgl8i9akf,Matthew,Flores,IT Consulting & SI,matthew.flores@wipro.com,Wipro,Associate Director,IN,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:26,lei6wgl8i9akf,Matthew,Flores,IT Consulting & SI,matthew.flores@wipro.com,Wipro,Associate Director,IN,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:31,9leokqjuwxu2h,Patrick,Reddy,Cybersecurity,patrick.reddy@paloaltonetworks.com,Palo Alto Networks,CISO,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:31,9leokqjuwxu2h,Patrick,Reddy,Cybersecurity,patrick.reddy@paloaltonetworks.com,Palo Alto Networks,CISO,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:32,dji6sow4yif5d,Ren,Becker,IT Consulting & SI,ren.becker@ibm.com,IBM Consulting,Director of Technology,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:32,dji6sow4yif5d,Ren,Becker,IT Consulting & SI,ren.becker@ibm.com,IBM Consulting,Director of Technology,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:38,jfp0n1k9yxcfe,James,Cox,Enterprise Software,james.cox@monday.com,monday.com,Director of Engineering,IL,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:38,jfp0n1k9yxcfe,James,Cox,Enterprise Software,james.cox@monday.com,monday.com,Director of Engineering,IL,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:45,niblwbv2izsfw,George,Trivedi,AI & Data,george.trivedi@nvidia.com,NVIDIA,Senior Data Scientist,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:45,c50i32buhbcpl,Emma,Johnson,Dev Tools & Platforms,emma.johnson@launchdarkly.com,LaunchDarkly,Chief Revenue Officer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:45,niblwbv2izsfw,George,Trivedi,AI & Data,george.trivedi@nvidia.com,NVIDIA,Senior Data Scientist,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:45,c50i32buhbcpl,Emma,Johnson,Dev Tools & Platforms,emma.johnson@launchdarkly.com,LaunchDarkly,Chief Revenue Officer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:58,b8ohl1zumkvgg,Valentina,Phillips,Enterprise Software,valentina.phillips@servicenow.com,ServiceNow,Engineering Manager,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:48:58,b8ohl1zumkvgg,Valentina,Phillips,Enterprise Software,valentina.phillips@servicenow.com,ServiceNow,Engineering Manager,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:07,xomi8co2xzdir,Sharon,Deng,Cybersecurity,sharon.deng@cyberark.com,CyberArk,Head of Information Security,IL,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:07,xomi8co2xzdir,Sharon,Deng,Cybersecurity,sharon.deng@cyberark.com,CyberArk,Head of Information Security,IL,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:14,imt8545yrwvtk,Patrick,King,IT Consulting & SI,patrick.king@deloitte.com,Deloitte Technology,"Solution Architect, Digital",US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:14,imt8545yrwvtk,Patrick,King,IT Consulting & SI,patrick.king@deloitte.com,Deloitte Technology,"Solution Architect, Digital",US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:30,xv8wobiry8xny,Charlotte,Abdullah,Media/Press,charlotte.abdullah@wired.com,Wired,Tech Reporter,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:30,xv8wobiry8xny,Charlotte,Abdullah,Media/Press,charlotte.abdullah@wired.com,Wired,Tech Reporter,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:32,dqy89fiq0fcuz,Kavita,Thompson,Cloud & Infrastructure,kavita.thompson@akamai.com,Akamai Technologies,Chief Technology Officer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:32,dqy89fiq0fcuz,Kavita,Thompson,Cloud & Infrastructure,kavita.thompson@akamai.com,Akamai Technologies,Chief Technology Officer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:35,hgfb2flurmw3u,Shan,Morgan,IT Consulting & SI,shan.morgan@tcs.com,TCS,Managing Consultant,IN,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:35,hgfb2flurmw3u,Shan,Morgan,IT Consulting & SI,shan.morgan@tcs.com,TCS,Managing Consultant,IN,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:43,875trjib739sy,Judith,Gao,Enterprise Software,judith.gao@atlassian.com,Atlassian,Customer Success Manager,AU,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:43,875trjib739sy,Judith,Gao,Enterprise Software,judith.gao@atlassian.com,Atlassian,Customer Success Manager,AU,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:50,56j0je3mkr4l2,Valentina,Lim,Cybersecurity,valentina.lim@cyberark.com,CyberArk,Security Sales Engineer,IL,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:49:50,56j0je3mkr4l2,Valentina,Lim,Cybersecurity,valentina.lim@cyberark.com,CyberArk,Security Sales Engineer,IL,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:01,nrhzn4kgeuidj,Eric,Choi,Enterprise Software,eric.choi@servicenow.com,ServiceNow,Solutions Architect,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:01,nrhzn4kgeuidj,Eric,Choi,Enterprise Software,eric.choi@servicenow.com,ServiceNow,Solutions Architect,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:08,mvw0nhjla9a1n,Kwame,Sato,Cybersecurity,kwame.sato@tenable.com,Tenable,SOC Analyst,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:08,mvw0nhjla9a1n,Kwame,Sato,Cybersecurity,kwame.sato@tenable.com,Tenable,SOC Analyst,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:21,4ebc94e6nkar1,Cynthia,Gao,IT Consulting & SI,cynthia.gao@capgemini.com,Capgemini,Technology Consultant,FR,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:21,jfm03tdv0iqf1,Jacob,Ito,IT Consulting & SI,jacob.ito@deloitte.com,Deloitte Technology,Managing Consultant,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:21,4ebc94e6nkar1,Cynthia,Gao,IT Consulting & SI,cynthia.gao@capgemini.com,Capgemini,Technology Consultant,FR,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:21,jfm03tdv0iqf1,Jacob,Ito,IT Consulting & SI,jacob.ito@deloitte.com,Deloitte Technology,Managing Consultant,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:28,ltemrqp94na46,Wei,Esposito,Cybersecurity,wei.esposito@rapid7.com,Rapid7,VP of Security,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:28,ltemrqp94na46,Wei,Esposito,Cybersecurity,wei.esposito@rapid7.com,Rapid7,VP of Security,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:32,twd1xmxb9yo18,Feng,Young,Enterprise Software,feng.young@sprinklr.com,Sprinklr,Principal Product Manager,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:32,twd1xmxb9yo18,Feng,Young,Enterprise Software,feng.young@sprinklr.com,Sprinklr,Principal Product Manager,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:39,8osaq3eq8dh9p,Hyun,Torres,AI & Data,hyun.torres@palantir.com,Palantir Technologies,Data Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:39,8osaq3eq8dh9p,Hyun,Torres,AI & Data,hyun.torres@palantir.com,Palantir Technologies,Data Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:48,25485hcqxcs1x,Sota,Chen,AI & Data,sota.chen@palantir.com,Palantir Technologies,Principal ML Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:50:48,25485hcqxcs1x,Sota,Chen,AI & Data,sota.chen@palantir.com,Palantir Technologies,Principal ML Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:51:04,lcack9d643j2x,Catherine,Johnson,IT Consulting & SI,catherine.johnson@cognizant.com,Cognizant,"Solution Architect, Digital",US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:51:04,lcack9d643j2x,Catherine,Johnson,IT Consulting & SI,catherine.johnson@cognizant.com,Cognizant,"Solution Architect, Digital",US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:51:13,3ucr68nixc6od,Akiko,Tran,Enterprise Software,akiko.tran@workday.com,Workday,Senior Product Manager,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:51:13,3ucr68nixc6od,Akiko,Tran,Enterprise Software,akiko.tran@workday.com,Workday,Senior Product Manager,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
28-Apr-2026 08:51:26,eh5e5rwsf5pae,Raj,Simon,VC & Private Equity,raj.simon@bvp.com,Bessemer Venture Partners,Investment Director,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD1,Day 1 Registration & Entry,
