Third Party ID,First Name,Last Name,Category,RegistrationStatus,Barcode,Company,Country,Email,Job Title,Nr. of check-ins,organisationType,Company (Custom Field),Country (Custom Field),createdOnsite,First Name (Custom Field),Job Title (Custom Field),Last Name (Custom Field),nationality,State,tags,website,FielddriveID,Attended,Confirmed/No show
zod9gevguk1zg,Naomi,Mishra,Cybersecurity,Attended,v8isz514giu5d,Wiz,US,naomi.mishra@wiz.io,Security Consultant,4,Cybersecurity,Wiz,US,,Naomi,Security Consultant,Mishra,United States,,,www.wiz.io,8285197,0,0
uskb6884rojvv,Rania,Singh,Cloud & Infrastructure,Attended,vf010aiaojdux,MongoDB,US,rania.singh@mongodb.com,Chief Technology Officer,3,Cloud & Infrastructure,MongoDB,US,,Rania,Chief Technology Officer,Singh,United States,,,www.mongodb.com,7540410,0,0
lvumhf5ox05zh,Aoi,Nguyen,Cloud & Infrastructure,Attended,vi646nz3ha6cb,MongoDB,US,aoi.nguyen@mongodb.com,Platform Engineer,3,Cloud & Infrastructure,MongoDB,US,,Aoi,Platform Engineer,Nguyen,United States,,,www.mongodb.com,8637218,0,0
sxxrppnl6rnkw,Pablo,Clarke,AI & Data,Attended,vxzwl9pqrmou8,Weaviate,NL,pablo.clarke@weaviate.io,Data Engineer,4,AI & Data,Weaviate,NL,,Pablo,Data Engineer,Clarke,Netherlands,,,www.weaviate.io,8274971,0,0
mpiw8bwqrueys,Frank,Patel,VC & Private Equity,Attended,v2n3k875yuztw,SoftBank Vision Fund,JP,frank.patel@softbank.com,General Partner,3,VC & Private Equity,SoftBank Vision Fund,JP,,Frank,General Partner,Patel,Japan,,,www.softbank.com,7645042,0,0
xxx5f6z61dhih,Margaret,Rahman,Cybersecurity,Attended,vpsmtk7p6xsvo,Okta,US,margaret.rahman@okta.com,Senior Security Engineer,3,Cybersecurity,Okta,US,,Margaret,Senior Security Engineer,Rahman,United States,,,www.okta.com,8069726,0,0
ud6le9cb61g9f,Klaus,Martinez,VC & Private Equity,Attended,v7wo948wegt5j,Sequoia Capital,US,klaus.martinez@sequoiacap.com,Partner,3,VC & Private Equity,Sequoia Capital,US,,Klaus,Partner,Martinez,United States,,,www.sequoiacap.com,7491948,0,0
f6bio00o72q4m,Jacob,Cook,Enterprise Software,Attended,v8nmkwcj8dl4j,Sprinklr,US,jacob.cook@sprinklr.com,VP of Engineering,3,Enterprise Software,Sprinklr,US,,Jacob,VP of Engineering,Cook,United States,,,www.sprinklr.com,7129618,0,0
jop0vea3vo06v,Sofia,Rogers,IT Consulting & SI,Attended,v5f4c6vzbmp4j,Slalom,US,sofia.rogers@slalom.com,Agile Delivery Lead,3,IT Consulting & SI,Slalom,US,,Sofia,Agile Delivery Lead,Rogers,United States,,,www.slalom.com,8059648,0,0
citegb1dindlf,Layla,Pham,Enterprise Software,Attended,vdttnibth05ys,Salesforce,US,layla.pham@salesforce.com,Senior Product Manager,3,Enterprise Software,Salesforce,US,,Layla,Senior Product Manager,Pham,United States,,,www.salesforce.com,7897713,0,0
eeazvw7njkhvy,Ingrid,Patel,Cybersecurity,No show,vqdk9xma5vixr,CyberArk,IL,ingrid.patel@cyberark.com,CISO,0,Cybersecurity,CyberArk,IL,,Ingrid,CISO,Patel,Israel,,,www.cyberark.com,7531448,0,0
atqv9ob3mqw20,Ji-Won,Deng,Hardware & Semiconductors,Attended,vx3rkwwcf5dek,Graphcore,GB,jiwon.deng@graphcore.ai,System Architecture Engineer,2,Hardware & Semiconductors,Graphcore,GB,,Ji-Won,System Architecture Engineer,Deng,United Kingdom,,,www.graphcore.ai,7882555,0,0
gqgv8h0z6wf6b,Marie,Silva,AI & Data,Attended,v3isxhvt1kkeq,Hugging Face,US,marie.silva@huggingface.co,AI/ML Platform Lead,4,AI & Data,Hugging Face,US,,Marie,AI/ML Platform Lead,Silva,United States,,,www.huggingface.co,7446942,0,0
zoo0ahwy423pa,Adam,Clarke,Cloud & Infrastructure,Attended,vce2f346zssjn,Google Cloud,US,adam.clarke@cloud.google.com,Platform Engineer,3,Cloud & Infrastructure,Google Cloud,US,,Adam,Platform Engineer,Clarke,United States,,,www.cloud.google.com,8212073,0,0
znp8kaiwjwxyo,Amit,Wright,IT Consulting & SI,Attended,vuhif806qxn6i,Thoughtworks,US,amit.wright@thoughtworks.com,Technology Consultant,3,IT Consulting & SI,Thoughtworks,US,,Amit,Technology Consultant,Wright,United States,,,www.thoughtworks.com,7433785,0,0
ivv1erk0vf616,Khalid,Cooper,IT Consulting & SI,Attended,vd3cv0l5c098j,Publicis Sapient,FR,khalid.cooper@publicissapient.com,Technology Consultant,3,IT Consulting & SI,Publicis Sapient,FR,,Khalid,Technology Consultant,Cooper,France,,,www.publicissapient.com,8120880,0,0
8gghtv3sy80w5,Neha,Nair,Dev Tools & Platforms,No show,vgsm7rbrxdy63,Sentry,US,neha.nair@sentry.io,Senior Developer Advocate,0,Dev Tools & Platforms,Sentry,US,,Neha,Senior Developer Advocate,Nair,United States,,,www.sentry.io,8770980,0,0
v57hlszm6vduq,Marie,Zhu,Enterprise Software,Attended,vdji6sow4yif5,Salesforce,US,marie.zhu@salesforce.com,Engineering Manager,3,Enterprise Software,Salesforce,US,,Marie,Engineering Manager,Zhu,United States,,,www.salesforce.com,8411576,0,0
hq2eaesqaxmvw,Pooja,Evans,Cloud & Infrastructure,Attended,v0nhjla9a1n3i,HashiCorp,US,pooja.evans@cloud.google.com,Developer Advocate,1,Cloud & Infrastructure,HashiCorp,US,,Pooja,Developer Advocate,Evans,United States,,,www.hashicorp.com,7918425,0,0
2moyqj3izbt1k,Anita,Young,AI & Data,Attended,vt7ga8sr6yhtx,Weights & Biases,US,anita.young@wandb.ai,Research Scientist,3,AI & Data,Weights & Biases,US,,Anita,Research Scientist,Young,United States,,,www.wandb.ai,8983575,0,0
62sqry1eyn70w,Meera,Zhou,IT Consulting & SI,Attended,v1pfxmbesb2lc,PwC Advisory,GB,meera.zhou@pwc.com,Cloud Migration Specialist,2,IT Consulting & SI,PwC Advisory,GB,,Meera,Cloud Migration Specialist,Zhou,United Kingdom,,,www.pwc.com,8942950,0,0
m04acc7y1wngx,Nancy,Schmidt,Dev Tools & Platforms,Attended,vam7bpqjm7x1r,GitLab,US,nancy.schmidt@gitlab.com,Senior Developer Advocate,4,Dev Tools & Platforms,GitLab,US,,Nancy,Senior Developer Advocate,Schmidt,United States,,,www.gitlab.com,7569424,0,0
e6kn0q48gcnub,Juan,Koh,Enterprise Software,No show,vj74f55acobte,Adobe,US,juan.koh@adobe.com,Engineering Manager,0,Enterprise Software,Adobe,US,,Juan,Engineering Manager,Koh,United States,,,www.adobe.com,7280798,0,0
zzrbyqgyiw59o,Ming,Andersen,AI & Data,Attended,vdm7k0nt95ost,NVIDIA,US,ming.andersen@nvidia.com,Principal ML Engineer,3,AI & Data,NVIDIA,US,,Ming,Principal ML Engineer,Andersen,United States,,,www.nvidia.com,7769160,0,0
futgshxm42yvk,Jeffrey,Yoon,Cloud & Infrastructure,Attended,vlu1eao1l9nyp,Google Cloud,US,jeffrey.yoon@cloud.google.com,Platform Engineer,4,Cloud & Infrastructure,Google Cloud,US,,Jeffrey,Platform Engineer,Yoon,United States,,,www.cloud.google.com,8021969,0,0
pg739zobzoujj,Chloe,Baker,Cloud & Infrastructure,Attended,v30tldo1va1qo,Fastly,US,chloe.baker@fastly.com,Senior Site Reliability Engineer,3,Cloud & Infrastructure,Fastly,US,,Chloe,Senior Site Reliability Engineer,Baker,United States,,,www.fastly.com,7899613,0,0
3jw6r8ykehvq9,Hiroshi,Sato,Cloud & Infrastructure,Attended,vxd8xq41wjx3x,Datadog,US,hiroshi.sato@datadoghq.com,VP of Engineering,4,Cloud & Infrastructure,Datadog,US,,Hiroshi,VP of Engineering,Sato,United States,,,www.datadoghq.com,7019854,0,0
j6v4523arbbr7,Ngozi,Jones,Dev Tools & Platforms,Attended,vdki5bbkv0x96,LaunchDarkly,US,ngozi.jones@launchdarkly.com,Solutions Engineer,3,Dev Tools & Platforms,LaunchDarkly,US,,Ngozi,Solutions Engineer,Jones,United States,,,www.launchdarkly.com,8855146,0,0
bnigzmk8j1923,Hassan,Phillips,Cybersecurity,Attended,vwvlcx7mm1hqb,Okta,US,hassan.phillips@okta.com,CISO,3,Cybersecurity,Okta,US,,Hassan,CISO,Phillips,United States,,,www.okta.com,8887552,0,0
7u1kdjbn5zul2,Patricia,Turner,AI & Data,Attended,veeiqfj097ndg,Scale AI,US,patricia.turner@scale.com,Head of Data Science,2,AI & Data,Scale AI,US,,Patricia,Head of Data Science,Turner,United States,,,www.scale.com,7194662,0,0
3vcpea74tbs9i,Meera,Kobayashi,IT Consulting & SI,Attended,vzkm5vgywi7zw,KPMG Advisory,NL,meera.kobayashi@kpmg.com,Technology Consultant,2,IT Consulting & SI,KPMG Advisory,NL,,Meera,Technology Consultant,Kobayashi,Netherlands,,,www.kpmg.com,8045389,0,0
7qirjqr0u09xo,Lucia,Deng,Hardware & Semiconductors,Attended,vx3mslzarfgx9,SambaNova Systems,US,lucia.deng@sambanova.ai,Senior Chip Design Engineer,2,Hardware & Semiconductors,SambaNova Systems,US,,Lucia,Senior Chip Design Engineer,Deng,United States,,,www.sambanova.ai,8122446,0,0
lqbw677lrc6g1,Andrea,Romano,Hardware & Semiconductors,Attended,vhav6xh9m0p87,Intel,US,andrea.romano@intel.com,Senior Chip Design Engineer,3,Hardware & Semiconductors,Intel,US,,Andrea,Senior Chip Design Engineer,Romano,United States,,,www.intel.com,8369105,0,0
g01pyd819etpg,Ana,Wright,Enterprise Software,Attended,v2o8xghiy1bfw,Oracle,US,ana.wright@oracle.com,Director of Engineering,1,Enterprise Software,Oracle,US,,Ana,Director of Engineering,Wright,United States,,,www.oracle.com,8421720,0,0
xi18t1500eeod,Ibrahim,Morgan,Dev Tools & Platforms,Attended,v1vaa4ltv5lx9,PagerDuty,US,ibrahim.morgan@pagerduty.com,Platform Product Manager,4,Dev Tools & Platforms,PagerDuty,US,,Ibrahim,Platform Product Manager,Morgan,United States,,,www.pagerduty.com,7195281,0,0
qzdnhjydak4u9,Elizabeth,Davies,Enterprise Software,Attended,vm305t1ww8paw,SAP,DE,elizabeth.davies@sap.com,VP of Engineering,3,Enterprise Software,SAP,DE,,Elizabeth,VP of Engineering,Davies,Germany,,,www.sap.com,7458691,0,0
st87quf7p2r6u,Soo-Jin,Xu,Enterprise Software,Attended,v0m2v0mw405g0,Salesforce,US,soojin.xu@salesforce.com,Head of Growth,4,Enterprise Software,Salesforce,US,,Soo-Jin,Head of Growth,Xu,United States,,,www.salesforce.com,8204807,0,0
ptmqk0ymxneew,Rachel,Zeng,IT Consulting & SI,Attended,vt8j2vo7iugrr,NTT Data,JP,rachel.zeng@nttdata.com,"Partner, Technology Practice",2,IT Consulting & SI,NTT Data,JP,,Rachel,"Partner, Technology Practice",Zeng,Japan,,,www.nttdata.com,7058428,0,0
nebcxiijcdggh,Pranav,Reddy,Enterprise Software,Attended,vohs5ok6bu9xr,Sprinklr,US,pranav.reddy@sprinklr.com,Senior Product Manager,4,Enterprise Software,Sprinklr,US,,Pranav,Senior Product Manager,Reddy,United States,,,www.sprinklr.com,8214556,0,0
w9hne0r3i9huk,Christine,Davis,VC & Private Equity,No show,vp6jr07h0ums4,Bessemer Venture Partners,US,christine.davis@bvp.com,Venture Associate,0,VC & Private Equity,Bessemer Venture Partners,US,,Christine,Venture Associate,Davis,United States,,,www.bvp.com,7475161,0,0
32b62346a4rya,Tendai,Khanna,AI & Data,Attended,vek5a0xujinhd,NVIDIA,US,tendai.khanna@nvidia.com,AI/ML Platform Lead,3,AI & Data,NVIDIA,US,,Tendai,AI/ML Platform Lead,Khanna,United States,,,www.nvidia.com,8028144,0,0
82zqyjm3ppsoh,Wolfgang,Tang,Dev Tools & Platforms,Attended,vxf823qxawtci,Stripe,US,wolfgang.tang@stripe.com,Senior Developer Advocate,2,Dev Tools & Platforms,Stripe,US,,Wolfgang,Senior Developer Advocate,Tang,United States,,,www.stripe.com,8459847,0,0
laa6uypv2jrch,Feng,Bianchi,Cybersecurity,Attended,vt1tpgnwnl7i3,Palo Alto Networks,US,feng.bianchi@paloaltonetworks.com,Security Sales Engineer,2,Cybersecurity,Palo Alto Networks,US,,Feng,Security Sales Engineer,Bianchi,United States,,,www.paloaltonetworks.com,7347230,0,0
pyemnnpikzpxb,Omar,Jackson,Hardware & Semiconductors,Attended,vb3mk8tewa5uy,Arm Holdings,GB,omar.jackson@arm.com,Principal VLSI Engineer,4,Hardware & Semiconductors,Arm Holdings,GB,,Omar,Principal VLSI Engineer,Jackson,United Kingdom,,,www.arm.com,7837326,0,0
g3fimlcbiedbz,Fazilah,Sharma,Enterprise Software,No show,vnmtr28j9bf63,SAP,DE,fazilah.sharma@sap.com,Chief Product Officer,0,Enterprise Software,SAP,DE,,Fazilah,Chief Product Officer,Sharma,Germany,,,www.sap.com,8809400,0,0
h1zriydrud24d,Pooja,He,VC & Private Equity,No show,vkrf4fxen3mac,Sequoia Capital,US,pooja.he@sequoiacap.com,Venture Associate,0,VC & Private Equity,Sequoia Capital,US,,Pooja,Venture Associate,He,United States,,,www.sequoiacap.com,7342676,0,0
jn23648n9ji7o,Jean,Sanchez,Cybersecurity,Attended,vmemto2vdsizb,Wiz,US,jean.sanchez@wiz.io,Senior Security Engineer,2,Cybersecurity,Wiz,US,,Jean,Senior Security Engineer,Sanchez,United States,,,www.wiz.io,7791595,0,0
ny41uiw5e1qml,Pooja,Malhotra,VC & Private Equity,Attended,v5mqt8egt3hfj,Accel,US,pooja.malhotra@accel.com,General Partner,3,VC & Private Equity,Accel,US,,Pooja,General Partner,Malhotra,United States,,,www.accel.com,7866052,0,0
ra9pay1t5g72m,Michael,Reddy,IT Consulting & SI,Attended,vf4srn6m6xk7o,Accenture,IE,michael.reddy@accenture.com,Director of Technology,2,IT Consulting & SI,Accenture,IE,,Michael,Director of Technology,Reddy,Ireland,,,www.accenture.com,7181907,0,0
5ruwp9jxi9b7c,Jun,Taylor,Enterprise Software,Attended,v8do1p98snlc1,Zendesk,US,jun.taylor@zendesk.com,Engineering Manager,3,Enterprise Software,Zendesk,US,,Jun,Engineering Manager,Taylor,United States,,,www.zendesk.com,8536032,0,0
ak0pntkluuj7k,Jessica,Morgan,AI & Data,No show,vex5devi5b9oi,NVIDIA,US,jessica.morgan@nvidia.com,Head of Data Science,0,AI & Data,NVIDIA,US,,Jessica,Head of Data Science,Morgan,United States,,,www.nvidia.com,8362148,0,0
m6jr8fl9v2qji,Anita,Collins,Enterprise Software,No show,v47jwu7sa7idi,Workday,US,anita.collins@workday.com,"Account Executive, Enterprise",0,Enterprise Software,Workday,US,,Anita,"Account Executive, Enterprise",Collins,United States,,,www.workday.com,8133303,0,0
ejqbeccxhj4wu,Daiki,Tran,Enterprise Software,Attended,vpr4tw5s63rh5,Zendesk,US,daiki.tran@zendesk.com,Solutions Architect,4,Enterprise Software,Zendesk,US,,Daiki,Solutions Architect,Tran,United States,,,www.zendesk.com,7958786,0,0
zzr8o9xs2s1sp,Hye-Jin,Lim,Enterprise Software,Attended,vz0ciuwkw9vzc,SAP,DE,hyejin.lim@sap.com,Engineering Manager,3,Enterprise Software,SAP,DE,,Hye-Jin,Engineering Manager,Lim,Germany,,,www.sap.com,8037377,0,0
2jpkvcbzyiyn6,Jing,Williams,IT Consulting & SI,Attended,v2u8z1xie39zv,Infosys,IN,jing.williams@infosys.com,Technology Consultant,3,IT Consulting & SI,Infosys,IN,,Jing,Technology Consultant,Williams,India,,,www.infosys.com,7230095,0,0
8msg4ogb1lrxg,Neha,Stewart,IT Consulting & SI,Attended,vkekt0kxgntus,IBM Consulting,US,neha.stewart@ibm.com,Managing Consultant,3,IT Consulting & SI,IBM Consulting,US,,Neha,Managing Consultant,Stewart,United States,,,www.ibm.com,7932537,0,0
lq7ar42ddkoxn,Walter,Li,Dev Tools & Platforms,No show,v4kda24mks9vi,Twilio,US,walter.li@twilio.com,Senior Developer Advocate,0,Dev Tools & Platforms,Twilio,US,,Walter,Senior Developer Advocate,Li,United States,,,www.twilio.com,7656907,0,0
v9wxn91tfrsa8,Stephanie,Lim,Enterprise Software,No show,vzfawty7kfghp,Zendesk,US,stephanie.lim@zendesk.com,Chief Technology Officer,0,Enterprise Software,Zendesk,US,,Stephanie,Chief Technology Officer,Lim,United States,,,www.zendesk.com,8935040,0,0
yxbd07q2jbtzg,Jason,Feng,Cybersecurity,No show,vtld6f0n3it2v,Tenable,US,jason.feng@tenable.com,Threat Intelligence Analyst,0,Cybersecurity,Tenable,US,,Jason,Threat Intelligence Analyst,Feng,United States,,,www.tenable.com,8113899,0,0
xzwbh80et4084,Riko,Suzuki,IT Consulting & SI,Attended,vw5pr0qxeb7c5,HCL Technologies,IN,riko.suzuki@hcltech.com,"Solution Architect, Digital",3,IT Consulting & SI,HCL Technologies,IN,,Riko,"Solution Architect, Digital",Suzuki,India,,,www.hcltech.com,8219619,0,0
h3w6z6elcanrt,Pierre,Song,Hardware & Semiconductors,Attended,vlq74fcm56j61,Marvell Technology,US,pierre.song@marvell.com,"VP of Product, Silicon",2,Hardware & Semiconductors,Marvell Technology,US,,Pierre,"VP of Product, Silicon",Song,United States,,,www.marvell.com,7230587,0,0
tgvxkq5hhoi4k,Nora,Richardson,Cybersecurity,Attended,vbq08f1ih6lb3,SentinelOne,US,nora.richardson@sentinelone.com,Head of Information Security,2,Cybersecurity,SentinelOne,US,,Nora,Head of Information Security,Richardson,United States,,,www.sentinelone.com,8014201,0,0
0d6fwunibw1gi,Yan,Dlamini,Enterprise Software,Attended,vx5hy9lxl0ban,SAP,DE,yan.dlamini@sap.com,Customer Success Manager,3,Enterprise Software,SAP,DE,,Yan,Customer Success Manager,Dlamini,Germany,,,www.sap.com,8285056,0,0
lb8jod5jgk546,Reza,Sun,Enterprise Software,Attended,vd27z5q8p6u5p,Salesforce,US,reza.sun@salesforce.com,Senior Product Manager,2,Enterprise Software,Salesforce,US,,Reza,Senior Product Manager,Sun,United States,,,www.salesforce.com,8267359,0,0
k9ffy71knckon,Swati,Agarwal,Enterprise Software,Attended,vrhhkycq2ygyn,Salesforce,US,swati.agarwal@salesforce.com,Solutions Engineer,3,Enterprise Software,Salesforce,US,,Swati,Solutions Engineer,Agarwal,United States,,,www.salesforce.com,7474695,0,0
5sr5et3h7psxm,Mei,Hidayat,Enterprise Software,Attended,vdx52f7gfppsy,Workday,US,mei.hidayat@workday.com,Senior Product Manager,3,Enterprise Software,Workday,US,,Mei,Senior Product Manager,Hidayat,United States,,,www.workday.com,7202227,0,0
mncticeaae5ez,Rania,Jones,IT Consulting & SI,Attended,vfrxymm2798p7,TCS,IN,rania.jones@tcs.com,Agile Delivery Lead,4,IT Consulting & SI,TCS,IN,,Rania,Agile Delivery Lead,Jones,India,,,www.tcs.com,7802332,0,0
iv90h7jajltuv,Lucia,Cook,Enterprise Software,Attended,v67ht2ibtrvxo,Sprinklr,US,lucia.cook@sprinklr.com,Senior Product Manager,4,Enterprise Software,Sprinklr,US,,Lucia,Senior Product Manager,Cook,United States,,,www.sprinklr.com,8765904,0,0
blien3416ukln,Jennifer,Hughes,Enterprise Software,Attended,volba0x9a8f8b,SAP,DE,jennifer.hughes@sap.com,Director of Engineering,3,Enterprise Software,SAP,DE,,Jennifer,Director of Engineering,Hughes,Germany,,,www.sap.com,7016469,0,0
qmkt6h6ra0dqd,Ama,Zhu,Media/Press,Attended,v29q3t08alls5,Wired,US,ama.zhu@wired.com,Senior Correspondent,3,Media/Press,Wired,US,,Ama,Senior Correspondent,Zhu,United States,,,www.wired.com,8129069,0,0
5fddsy1zy6n78,Emma,Murphy,AI & Data,Attended,vjp289waym9q1,DataRobot,US,emma.murphy@datarobot.com,Principal ML Engineer,4,AI & Data,DataRobot,US,,Emma,Principal ML Engineer,Murphy,United States,,,www.datarobot.com,7544118,0,0
k1040vrssdvb2,Chloe,Iyer,IT Consulting & SI,No show,v6xnisosz0d3m,IBM Consulting,US,chloe.iyer@ibm.com,Agile Delivery Lead,0,IT Consulting & SI,IBM Consulting,US,,Chloe,Agile Delivery Lead,Iyer,United States,,,www.ibm.com,7580769,0,0
0lr3oozit4mm1,Franz,Gonzalez,Dev Tools & Platforms,Attended,v86zudnmopg8u,Sentry,US,franz.gonzalez@sentry.io,Solutions Engineer,3,Dev Tools & Platforms,Sentry,US,,Franz,Solutions Engineer,Gonzalez,United States,,,www.sentry.io,7613687,0,0
5jt3mt2md8w1s,Sofia,Xie,Cloud & Infrastructure,Attended,vagmlf2l9o98n,DigitalOcean,US,sofia.xie@digitalocean.com,Platform Engineer,2,Cloud & Infrastructure,DigitalOcean,US,,Sofia,Platform Engineer,Xie,United States,,,www.digitalocean.com,7365369,0,0
ixcijqn6c4w71,Astrid,Wu,Staff,Attended,v3qnvy4h03b27,TechForward Organising Committee,SG,astrid.wu@techforwardsummit.com,Event Operations Manager,2,Staff,TechForward Organising Committee,SG,,Astrid,Event Operations Manager,Wu,Singapore,,,www.techforwardsummit.com,8136058,0,0
qjqmfd2smd7kl,Anita,Peterson,Enterprise Software,Attended,v9intuo1r35g2,monday.com,IL,anita.peterson@monday.com,Senior Product Manager,3,Enterprise Software,monday.com,IL,,Anita,Senior Product Manager,Peterson,Israel,,,www.monday.com,8673077,0,0
ifji118l30pyn,Wolfgang,Dlamini,IT Consulting & SI,Attended,v1qi5j32m7fcg,Publicis Sapient,FR,wolfgang.dlamini@publicissapient.com,Technology Consultant,3,IT Consulting & SI,Publicis Sapient,FR,,Wolfgang,Technology Consultant,Dlamini,France,,,www.publicissapient.com,7798539,0,0
lw7y8aubpm9db,Rohit,White,Enterprise Software,Attended,veza9agulm5fq,Box,US,rohit.white@box.com,Staff Software Engineer,4,Enterprise Software,Box,US,,Rohit,Staff Software Engineer,White,United States,,,www.box.com,7407194,0,0
56rnckrpeqw6y,Ahmed,Hoffmann,Dev Tools & Platforms,Attended,vqef864bwx0s4,JFrog,US,ahmed.hoffmann@jfrog.com,Senior Developer Advocate,2,Dev Tools & Platforms,JFrog,US,,Ahmed,Senior Developer Advocate,Hoffmann,United States,,,www.jfrog.com,8874235,0,0
l8mdzfwqvalbn,Melissa,Deng,Dev Tools & Platforms,No show,va0236qk3qhad,GitHub,US,melissa.deng@github.com,Developer Advocate,0,Dev Tools & Platforms,GitHub,US,,Melissa,Developer Advocate,Deng,United States,,,www.github.com,8396714,0,0
4768tqw8do3px,Kento,Wijaya,Media/Press,Attended,v9kdqiut6hrcf,MIT Technology Review,US,kento.wijaya@technologyreview.com,Analyst & Commentator,4,Media/Press,MIT Technology Review,US,,Kento,Analyst & Commentator,Wijaya,United States,,,www.technologyreview.com,7259423,0,0
7ivqhxsipnaru,Min-Ji,Hansen,Enterprise Software,Attended,vr37921yk9xpf,ServiceNow,US,minji.hansen@servicenow.com,Chief Technology Officer,2,Enterprise Software,ServiceNow,US,,Min-Ji,Chief Technology Officer,Hansen,United States,,,www.servicenow.com,7199871,0,0
cs4bju8oxm9f4,Nicholas,Santos,Enterprise Software,Attended,voheun5a8xaej,Microsoft,US,nicholas.santos@microsoft.com,Customer Success Manager,1,Enterprise Software,Microsoft,US,,Nicholas,Customer Success Manager,Santos,United States,,,www.microsoft.com,7010537,0,0
lw78f6m1dalpb,Hye-Jin,Li,Enterprise Software,Attended,v01002goapadj,Zendesk,US,hyejin.li@zendesk.com,Senior Solutions Engineer,3,Enterprise Software,Zendesk,US,,Hye-Jin,Senior Solutions Engineer,Li,United States,,,www.zendesk.com,8656638,0,0
dt75mcayje8nf,Arjun,Gao,Media/Press,Attended,vraotwsj57zpq,Wired,US,arjun.gao@wired.com,Analyst & Commentator,3,Media/Press,Wired,US,,Arjun,Analyst & Commentator,Gao,United States,,,www.wired.com,8043872,0,0
q2efhazmiq5px,George,Zhou,Staff,Attended,vlgfwmvytsu2m,FieldDrive Events,BE,george.zhou@fielddrive.com,Registration & Badging Lead,4,Staff,FieldDrive Events,BE,,George,Registration & Badging Lead,Zhou,Belgium,,,www.fielddrive.com,8069535,0,0
uwowkzm925gzc,Camila,Chen,Cloud & Infrastructure,Attended,v2h6htnorre14,Snowflake,US,camila.chen@snowflake.com,Chief Technology Officer,3,Cloud & Infrastructure,Snowflake,US,,Camila,Chief Technology Officer,Chen,United States,,,www.snowflake.com,7371613,0,0
mz9k33t9lzx8u,Ahmed,Garcia,VC & Private Equity,Attended,vbes81de0rii5,Insight Partners,US,ahmed.garcia@insightpartners.com,General Partner,2,VC & Private Equity,Insight Partners,US,,Ahmed,General Partner,Garcia,United States,,,www.insightpartners.com,7632651,0,0
9ojwudrgtz6ql,Jean,Gao,Enterprise Software,Attended,v3e49yws3nc62,Microsoft,US,jean.gao@microsoft.com,Customer Success Manager,4,Enterprise Software,Microsoft,US,,Jean,Customer Success Manager,Gao,United States,,,www.microsoft.com,7597970,0,0
v333c2uudsqnc,Lars,Torres,IT Consulting & SI,Attended,vuyk2vfhd7wg1,Slalom,US,lars.torres@slalom.com,Managing Consultant,4,IT Consulting & SI,Slalom,US,,Lars,Managing Consultant,Torres,United States,,,www.slalom.com,7883856,0,0
0v4n5fic40n8m,Kento,Howard,Cybersecurity,Attended,vz51or4sda9w4,Tenable,US,kento.howard@tenable.com,Security Consultant,2,Cybersecurity,Tenable,US,,Kento,Security Consultant,Howard,United States,,,www.tenable.com,7930331,0,0
ps4inco8o9gf5,Isabelle,Brown,Dev Tools & Platforms,Attended,vrxe78d29f8px,GitHub,US,isabelle.brown@github.com,Developer Success Manager,4,Dev Tools & Platforms,GitHub,US,,Isabelle,Developer Success Manager,Brown,United States,,,www.github.com,7253783,0,0
knortlqbk2whz,Astrid,Jeong,Dev Tools & Platforms,No show,v3m21o5k3ckoh,LaunchDarkly,US,astrid.jeong@launchdarkly.com,Platform Product Manager,0,Dev Tools & Platforms,LaunchDarkly,US,,Astrid,Platform Product Manager,Jeong,United States,,,www.launchdarkly.com,7555655,0,0
ndjjo9nifmpeo,Matthew,Davies,Cybersecurity,Attended,vso1f15mr0vlk,Qualys,US,matthew.davies@qualys.com,CISO,3,Cybersecurity,Qualys,US,,Matthew,CISO,Davies,United States,,,www.qualys.com,7341272,0,0
lo4p0k9k20gvf,Shan,Scott,Dev Tools & Platforms,Attended,v74vmblcw0dpd,MuleSoft,US,shan.scott@mulesoft.com,VP of Developer Experience,3,Dev Tools & Platforms,MuleSoft,US,,Shan,VP of Developer Experience,Scott,United States,,,www.mulesoft.com,8130538,0,0
9rexpfsltj669,Charlotte,Zeng,Enterprise Software,Attended,vrea3y0xaobk0,Sprinklr,US,charlotte.zeng@sprinklr.com,VP of Sales,3,Enterprise Software,Sprinklr,US,,Charlotte,VP of Sales,Zeng,United States,,,www.sprinklr.com,7807684,0,0
tfbqonvw8sjbc,Haruto,Rogers,IT Consulting & SI,Attended,vcd4eoxiri47c,Capgemini,FR,haruto.rogers@capgemini.com,"Partner, Technology Practice",2,IT Consulting & SI,Capgemini,FR,,Haruto,"Partner, Technology Practice",Rogers,France,,,www.capgemini.com,7588295,0,0
wi4iuyd7rina0,Deepak,Hughes,Media/Press,Attended,vvlrrbaejz286,The Verge,US,deepak.hughes@theverge.com,Analyst & Commentator,2,Media/Press,The Verge,US,,Deepak,Analyst & Commentator,Hughes,United States,,,www.theverge.com,7459079,0,0
kcepgjsfoijoc,Nancy,Chatterjee,IT Consulting & SI,Attended,vvsgfgnmv3xyb,Capgemini,FR,nancy.chatterjee@capgemini.com,Technology Consultant,3,IT Consulting & SI,Capgemini,FR,,Nancy,Technology Consultant,Chatterjee,France,,,www.capgemini.com,7321262,0,0
